GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Chongqing-Central_PV-2022,2025.12.16.16,0.108272
Chongqing-Central_PV-2022,2025.12.16.20,0.0
Chongqing-PV-2022,2025.01.22.00,0.0
Chongqing-PV-2022,2025.01.22.04,0.0
Chongqing-PV-2022,2025.01.22.08,0.00728117
Chongqing-PV-2022,2025.01.22.12,0.193997
Chongqing-PV-2022,2025.01.22.16,0.291908
Chongqing-PV-2022,2025.01.22.20,0.0
Chongqing-PV-2022,2025.02.08.00,0.0
Chongqing-PV-2022,2025.02.08.04,0.0
Chongqing-PV-2022,2025.02.08.08,0.02749465
Chongqing-PV-2022,2025.02.08.12,0.681613
Chongqing-PV-2022,2025.02.08.16,0.34593
Chongqing-PV-2022,2025.02.08.20,0.0
Chongqing-PV-2022,2025.03.21.00,0.0
Chongqing-PV-2022,2025.03.21.04,0.0
Chongqing-PV-2022,2025.03.21.08,0.025836150000000002
Chongqing-PV-2022,2025.03.21.12,0.33186550000000004
Chongqing-PV-2022,2025.03.21.16,0.1627185
Chongqing-PV-2022,2025.03.21.20,0.0
Chongqing-PV-2022,2025.04.11.00,0.0
Chongqing-PV-2022,2025.04.11.04,0.0
Chongqing-PV-2022,2025.04.11.08,0.0798943
Chongqing-PV-2022,2025.04.11.12,0.12360850000000001
Chongqing-PV-2022,2025.04.11.16,0.04324475
Chongqing-PV-2022,2025.04.11.20,0.0
Chongqing-PV-2022,2025.05.22.00,0.0
Chongqing-PV-2022,2025.05.22.04,0.0
Chongqing-PV-2022,2025.05.22.08,0.128454
Chongqing-PV-2022,2025.05.22.12,0.3768395
Chongqing-PV-2022,2025.05.22.16,0.09418375000000001
Chongqing-PV-2022,2025.05.22.20,0.0
Chongqing-PV-2022,2025.06.16.00,0.0
Chongqing-PV-2022,2025.06.16.04,0.0
Chongqing-PV-2022,2025.06.16.08,0.1956215
Chongqing-PV-2022,2025.06.16.12,0.570311
Chongqing-PV-2022,2025.06.16.16,0.385757
Chongqing-PV-2022,2025.06.16.20,0.0
Chongqing-PV-2022,2025.07.22.00,0.0
Chongqing-PV-2022,2025.07.22.04,0.0
Chongqing-PV-2022,2025.07.22.08,0.232827
Chongqing-PV-2022,2025.07.22.12,0.4865975
Chongqing-PV-2022,2025.07.22.16,0.304355
Chongqing-PV-2022,2025.07.22.20,0.0
Chongqing-PV-2022,2025.08.19.00,0.0
Chongqing-PV-2022,2025.08.19.04,0.0
Chongqing-PV-2022,2025.08.19.08,0.08068965
Chongqing-PV-2022,2025.08.19.12,0.172416
Chongqing-PV-2022,2025.08.19.16,0.04431435
Chongqing-PV-2022,2025.08.19.20,0.0
Chongqing-PV-2022,2025.09.20.00,0.0
Chongqing-PV-2022,2025.09.20.04,0.0
Chongqing-PV-2022,2025.09.20.08,0.2367195
Chongqing-PV-2022,2025.09.20.12,0.7366725000000001
Chongqing-PV-2022,2025.09.20.16,0.346621
Chongqing-PV-2022,2025.09.20.20,0.0
Chongqing-PV-2022,2025.10.26.00,0.0
Chongqing-PV-2022,2025.10.26.04,0.0
Chongqing-PV-2022,2025.10.26.08,0.11237749999999999
Chongqing-PV-2022,2025.10.26.12,0.189157
Chongqing-PV-2022,2025.10.26.16,0.1940625
Chongqing-PV-2022,2025.10.26.20,0.0
Chongqing-PV-2022,2025.11.19.00,0.0
Chongqing-PV-2022,2025.11.19.04,0.0
Chongqing-PV-2022,2025.11.19.08,0.03540535
Chongqing-PV-2022,2025.11.19.12,0.348385
Chongqing-PV-2022,2025.11.19.16,0.08377015
Chongqing-PV-2022,2025.11.19.20,0.0
Chongqing-PV-2022,2025.12.16.00,0.0
Chongqing-PV-2022,2025.12.16.04,0.0
Chongqing-PV-2022,2025.12.16.08,0.029571399999999998
Chongqing-PV-2022,2025.12.16.12,0.307345
Chongqing-PV-2022,2025.12.16.16,0.0957869
Chongqing-PV-2022,2025.12.16.20,0.0
Chongqing-Wind-2022,2025.01.22.00,0.0559454
Chongqing-Wind-2022,2025.01.22.04,0.102156
Chongqing-Wind-2022,2025.01.22.08,0.0761941
Chongqing-Wind-2022,2025.01.22.12,0.0172961
Chongqing-Wind-2022,2025.01.22.16,0.0162085
Chongqing-Wind-2022,2025.01.22.20,0.401358
Chongqing-Wind-2022,2025.02.08.00,0.258959
Chongqing-Wind-2022,2025.02.08.04,0.196112
Chongqing-Wind-2022,2025.02.08.08,0.143959
Chongqing-Wind-2022,2025.02.08.12,0.111541
Chongqing-Wind-2022,2025.02.08.16,0.202873
Chongqing-Wind-2022,2025.02.08.20,0.435891
Chongqing-Wind-2022,2025.03.21.00,0.472233
Chongqing-Wind-2022,2025.03.21.04,0.242493
Chongqing-Wind-2022,2025.03.21.08,0.145503
Chongqing-Wind-2022,2025.03.21.12,0.21852199999999997
Chongqing-Wind-2022,2025.03.21.16,0.168879
Chongqing-Wind-2022,2025.03.21.20,0.137288
Chongqing-Wind-2022,2025.04.11.00,0.363786
Chongqing-Wind-2022,2025.04.11.04,0.277122
Chongqing-Wind-2022,2025.04.11.08,0.0925224
Chongqing-Wind-2022,2025.04.11.12,0.0209764
Chongqing-Wind-2022,2025.04.11.16,0.034709
Chongqing-Wind-2022,2025.04.11.20,0.043870200000000005
Chongqing-Wind-2022,2025.05.22.00,0.00901108
Chongqing-Wind-2022,2025.05.22.04,0.038914
Chongqing-Wind-2022,2025.05.22.08,0.0439619
Chongqing-Wind-2022,2025.05.22.12,0.0436994
Chongqing-Wind-2022,2025.05.22.16,0.0289689
Chongqing-Wind-2022,2025.05.22.20,0.0406435
Chongqing-Wind-2022,2025.06.16.00,0.111482
Chongqing-Wind-2022,2025.06.16.04,0.125516
Chongqing-Wind-2022,2025.06.16.08,0.0498464
Chongqing-Wind-2022,2025.06.16.12,0.0239161
Chongqing-Wind-2022,2025.06.16.16,0.0479267
Chongqing-Wind-2022,2025.06.16.20,0.0627758
Chongqing-Wind-2022,2025.07.22.00,0.224142
Chongqing-Wind-2022,2025.07.22.04,0.19556
Chongqing-Wind-2022,2025.07.22.08,0.138407
Chongqing-Wind-2022,2025.07.22.12,0.17772799999999997
Chongqing-Wind-2022,2025.07.22.16,0.169204
Chongqing-Wind-2022,2025.07.22.20,0.0727805
Chongqing-Wind-2022,2025.08.19.00,0.34271
Chongqing-Wind-2022,2025.08.19.04,0.377395
Chongqing-Wind-2022,2025.08.19.08,0.308814
Chongqing-Wind-2022,2025.08.19.12,0.185911
Chongqing-Wind-2022,2025.08.19.16,0.177301
Chongqing-Wind-2022,2025.08.19.20,0.348092
Chongqing-Wind-2022,2025.09.20.00,0.341822
Chongqing-Wind-2022,2025.09.20.04,0.400917
Chongqing-Wind-2022,2025.09.20.08,0.330642
Chongqing-Wind-2022,2025.09.20.12,0.233002
Chongqing-Wind-2022,2025.09.20.16,0.207939
Chongqing-Wind-2022,2025.09.20.20,0.215405
Chongqing-Wind-2022,2025.10.26.00,0.18568
Chongqing-Wind-2022,2025.10.26.04,0.162314
Chongqing-Wind-2022,2025.10.26.08,0.127669
Chongqing-Wind-2022,2025.10.26.12,0.0962873
Chongqing-Wind-2022,2025.10.26.16,0.10876300000000001
Chongqing-Wind-2022,2025.10.26.20,0.12122599999999999
Chongqing-Wind-2022,2025.11.19.00,0.241013
Chongqing-Wind-2022,2025.11.19.04,0.261159
Chongqing-Wind-2022,2025.11.19.08,0.306935
Chongqing-Wind-2022,2025.11.19.12,0.289943
Chongqing-Wind-2022,2025.11.19.16,0.261881
Chongqing-Wind-2022,2025.11.19.20,0.282637
Chongqing-Wind-2022,2025.12.16.00,0.305574
Chongqing-Wind-2022,2025.12.16.04,0.299362
Chongqing-Wind-2022,2025.12.16.08,0.245624
Chongqing-Wind-2022,2025.12.16.12,0.236329
Chongqing-Wind-2022,2025.12.16.16,0.237605
Chongqing-Wind-2022,2025.12.16.20,0.218982
East_Inner_Mongolia-Central_PV-2022,2025.01.22.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.01.22.08,0.21950211666666666
East_Inner_Mongolia-Central_PV-2022,2025.01.22.12,0.38497224999999996
East_Inner_Mongolia-Central_PV-2022,2025.01.22.16,0.11166672916666666
East_Inner_Mongolia-Central_PV-2022,2025.01.22.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.02.08.08,0.30545358333333333
East_Inner_Mongolia-Central_PV-2022,2025.02.08.12,0.37694775
East_Inner_Mongolia-Central_PV-2022,2025.02.08.16,0.15314058333333333
East_Inner_Mongolia-Central_PV-2022,2025.02.08.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.03.21.08,0.30800496666666666
East_Inner_Mongolia-Central_PV-2022,2025.03.21.12,0.4511338333333333
East_Inner_Mongolia-Central_PV-2022,2025.03.21.16,0.4222071666666667
East_Inner_Mongolia-Central_PV-2022,2025.03.21.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.04.11.08,0.3021621666666667
East_Inner_Mongolia-Central_PV-2022,2025.04.11.12,0.6631289166666666
East_Inner_Mongolia-Central_PV-2022,2025.04.11.16,0.49368975
East_Inner_Mongolia-Central_PV-2022,2025.04.11.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.05.22.04,0.015450009166666667
East_Inner_Mongolia-Central_PV-2022,2025.05.22.08,0.6539005
East_Inner_Mongolia-Central_PV-2022,2025.05.22.12,0.4554990833333333
East_Inner_Mongolia-Central_PV-2022,2025.05.22.16,0.36900962499999995
East_Inner_Mongolia-Central_PV-2022,2025.05.22.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.06.16.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.06.16.04,0.023751122750000003
East_Inner_Mongolia-Central_PV-2022,2025.06.16.08,0.77220875
East_Inner_Mongolia-Central_PV-2022,2025.06.16.12,0.6494829166666666
East_Inner_Mongolia-Central_PV-2022,2025.06.16.16,0.4836339166666666
East_Inner_Mongolia-Central_PV-2022,2025.06.16.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.07.22.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.07.22.04,2.910485e-05
East_Inner_Mongolia-Central_PV-2022,2025.07.22.08,0.3009165833333333
East_Inner_Mongolia-Central_PV-2022,2025.07.22.12,0.29646733333333336
East_Inner_Mongolia-Central_PV-2022,2025.07.22.16,0.27192745
East_Inner_Mongolia-Central_PV-2022,2025.07.22.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.08.19.08,0.6834107500000001
East_Inner_Mongolia-Central_PV-2022,2025.08.19.12,0.6949645833333333
East_Inner_Mongolia-Central_PV-2022,2025.08.19.16,0.60162175
East_Inner_Mongolia-Central_PV-2022,2025.08.19.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.09.20.08,0.6093868333333333
East_Inner_Mongolia-Central_PV-2022,2025.09.20.12,0.54361575
East_Inner_Mongolia-Central_PV-2022,2025.09.20.16,0.27421794166666663
East_Inner_Mongolia-Central_PV-2022,2025.09.20.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.10.26.08,0.54165425
East_Inner_Mongolia-Central_PV-2022,2025.10.26.12,0.3847431666666667
East_Inner_Mongolia-Central_PV-2022,2025.10.26.16,0.05722059999999999
East_Inner_Mongolia-Central_PV-2022,2025.10.26.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.11.19.08,0.44322066666666665
East_Inner_Mongolia-Central_PV-2022,2025.11.19.12,0.38577325
East_Inner_Mongolia-Central_PV-2022,2025.11.19.16,0.0467483475
East_Inner_Mongolia-Central_PV-2022,2025.11.19.20,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.00,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.04,0.0
East_Inner_Mongolia-Central_PV-2022,2025.12.16.08,0.23366103333333332
East_Inner_Mongolia-Central_PV-2022,2025.12.16.12,0.32598025
East_Inner_Mongolia-Central_PV-2022,2025.12.16.16,0.009305028333333333
East_Inner_Mongolia-Central_PV-2022,2025.12.16.20,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.00,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.04,0.0
East_Inner_Mongolia-PV-2022,2025.01.22.08,0.175601
East_Inner_Mongolia-PV-2022,2025.01.22.12,0.725517375
East_Inner_Mongolia-PV-2022,2025.01.22.16,0.053479162499999996
East_Inner_Mongolia-PV-2022,2025.01.22.20,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.00,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.04,0.0
East_Inner_Mongolia-PV-2022,2025.02.08.08,0.28152462500000003
East_Inner_Mongolia-PV-2022,2025.02.08.12,0.6244762500000001
East_Inner_Mongolia-PV-2022,2025.02.08.16,0.087644125
East_Inner_Mongolia-PV-2022,2025.02.08.20,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.00,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.04,0.0
East_Inner_Mongolia-PV-2022,2025.03.21.08,0.2388645875
East_Inner_Mongolia-PV-2022,2025.03.21.12,0.406142
East_Inner_Mongolia-PV-2022,2025.03.21.16,0.205349375
East_Inner_Mongolia-PV-2022,2025.03.21.20,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.00,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.04,0.0
East_Inner_Mongolia-PV-2022,2025.04.11.08,0.1836105
East_Inner_Mongolia-PV-2022,2025.04.11.12,0.732375625
East_Inner_Mongolia-PV-2022,2025.04.11.16,0.2146110875
East_Inner_Mongolia-PV-2022,2025.04.11.20,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.00,0.0
East_Inner_Mongolia-PV-2022,2025.05.22.04,0.000879250625
East_Inner_Mongolia-PV-2022,2025.05.22.08,0.41867675
East_Inner_Mongolia-PV-2022,2025.05.22.12,0.413085875
East_Inner_Mongolia-PV-2022,2025.05.22.16,0.17674669999999998
East_Inner_Mongolia-PV-2022,2025.05.22.20,0.0
East_Inner_Mongolia-PV-2022,2025.06.16.00,0.0
East_Inner_Mongolia-PV-2022,2025.06.16.04,0.00268243
East_Inner_Mongolia-PV-2022,2025.06.16.08,0.475964375
East_Inner_Mongolia-PV-2022,2025.06.16.12,0.600303375
East_Inner_Mongolia-PV-2022,2025.06.16.16,0.247629375
East_Inner_Mongolia-PV-2022,2025.06.16.20,0.0
East_Inner_Mongolia-PV-2022,2025.07.22.00,0.0
East_Inner_Mongolia-PV-2022,2025.07.22.04,0.0
East_Inner_Mongolia-PV-2022,2025.07.22.08,0.2418745625
East_Inner_Mongolia-PV-2022,2025.07.22.12,0.2670195375
East_Inner_Mongolia-PV-2022,2025.07.22.16,0.1115384375
East_Inner_Mongolia-PV-2022,2025.07.22.20,0.0
East_Inner_Mongolia-PV-2022,2025.08.19.00,0.0
East_Inner_Mongolia-PV-2022,2025.08.19.04,0.0
East_Inner_Mongolia-PV-2022,2025.08.19.08,0.4584235
East_Inner_Mongolia-PV-2022,2025.08.19.12,0.73801125
East_Inner_Mongolia-PV-2022,2025.08.19.16,0.290887625
East_Inner_Mongolia-PV-2022,2025.08.19.20,0.0
East_Inner_Mongolia-PV-2022,2025.09.20.00,0.0
East_Inner_Mongolia-PV-2022,2025.09.20.04,0.0
East_Inner_Mongolia-PV-2022,2025.09.20.08,0.49737712500000003
East_Inner_Mongolia-PV-2022,2025.09.20.12,0.68387925
East_Inner_Mongolia-PV-2022,2025.09.20.16,0.1379337125
East_Inner_Mongolia-PV-2022,2025.09.20.20,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.00,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.04,0.0
East_Inner_Mongolia-PV-2022,2025.10.26.08,0.46910287500000003
East_Inner_Mongolia-PV-2022,2025.10.26.12,0.647421625
East_Inner_Mongolia-PV-2022,2025.10.26.16,0.01647046875
East_Inner_Mongolia-PV-2022,2025.10.26.20,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.00,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.04,0.0
East_Inner_Mongolia-PV-2022,2025.11.19.08,0.410894
East_Inner_Mongolia-PV-2022,2025.11.19.12,0.615077
East_Inner_Mongolia-PV-2022,2025.11.19.16,0.0152364875
East_Inner_Mongolia-PV-2022,2025.11.19.20,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.00,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.04,0.0
East_Inner_Mongolia-PV-2022,2025.12.16.08,0.22660645000000001
East_Inner_Mongolia-PV-2022,2025.12.16.12,0.647666625
East_Inner_Mongolia-PV-2022,2025.12.16.16,0.0007068025
East_Inner_Mongolia-PV-2022,2025.12.16.20,0.0
East_Inner_Mongolia-Wind-2022,2025.01.22.00,0.0705502
East_Inner_Mongolia-Wind-2022,2025.01.22.04,0.082445
East_Inner_Mongolia-Wind-2022,2025.01.22.08,0.0799517
East_Inner_Mongolia-Wind-2022,2025.01.22.12,0.0741768
East_Inner_Mongolia-Wind-2022,2025.01.22.16,0.111995
East_Inner_Mongolia-Wind-2022,2025.01.22.20,0.0821726
East_Inner_Mongolia-Wind-2022,2025.02.08.00,0.140689
East_Inner_Mongolia-Wind-2022,2025.02.08.04,0.123034
East_Inner_Mongolia-Wind-2022,2025.02.08.08,0.09616
East_Inner_Mongolia-Wind-2022,2025.02.08.12,0.0677669
East_Inner_Mongolia-Wind-2022,2025.02.08.16,0.041844
East_Inner_Mongolia-Wind-2022,2025.02.08.20,0.0396253
East_Inner_Mongolia-Wind-2022,2025.03.21.00,0.216456
East_Inner_Mongolia-Wind-2022,2025.03.21.04,0.18939
East_Inner_Mongolia-Wind-2022,2025.03.21.08,0.216685
East_Inner_Mongolia-Wind-2022,2025.03.21.12,0.24507
East_Inner_Mongolia-Wind-2022,2025.03.21.16,0.226128
East_Inner_Mongolia-Wind-2022,2025.03.21.20,0.152779
East_Inner_Mongolia-Wind-2022,2025.04.11.00,0.157599
East_Inner_Mongolia-Wind-2022,2025.04.11.04,0.150214
East_Inner_Mongolia-Wind-2022,2025.04.11.08,0.059792
East_Inner_Mongolia-Wind-2022,2025.04.11.12,0.133734
East_Inner_Mongolia-Wind-2022,2025.04.11.16,0.162899
East_Inner_Mongolia-Wind-2022,2025.04.11.20,0.207226
East_Inner_Mongolia-Wind-2022,2025.05.22.00,0.056436
East_Inner_Mongolia-Wind-2022,2025.05.22.04,0.0138683
East_Inner_Mongolia-Wind-2022,2025.05.22.08,0.0108032
East_Inner_Mongolia-Wind-2022,2025.05.22.12,0.012871
East_Inner_Mongolia-Wind-2022,2025.05.22.16,0.0301441
East_Inner_Mongolia-Wind-2022,2025.05.22.20,0.0185607
East_Inner_Mongolia-Wind-2022,2025.06.16.00,0.0802173
East_Inner_Mongolia-Wind-2022,2025.06.16.04,0.0620404
East_Inner_Mongolia-Wind-2022,2025.06.16.08,0.0116866
East_Inner_Mongolia-Wind-2022,2025.06.16.12,0.0384462
East_Inner_Mongolia-Wind-2022,2025.06.16.16,0.0656835
East_Inner_Mongolia-Wind-2022,2025.06.16.20,0.0998637
East_Inner_Mongolia-Wind-2022,2025.07.22.00,0.0814434
East_Inner_Mongolia-Wind-2022,2025.07.22.04,0.039727
East_Inner_Mongolia-Wind-2022,2025.07.22.08,0.00777596
East_Inner_Mongolia-Wind-2022,2025.07.22.12,0.00741768
East_Inner_Mongolia-Wind-2022,2025.07.22.16,0.0076522
East_Inner_Mongolia-Wind-2022,2025.07.22.20,0.00684304
East_Inner_Mongolia-Wind-2022,2025.08.19.00,0.0651529
East_Inner_Mongolia-Wind-2022,2025.08.19.04,0.0620937
East_Inner_Mongolia-Wind-2022,2025.08.19.08,0.0388884
East_Inner_Mongolia-Wind-2022,2025.08.19.12,0.0866132
East_Inner_Mongolia-Wind-2022,2025.08.19.16,0.0455775
East_Inner_Mongolia-Wind-2022,2025.08.19.20,0.0320478
East_Inner_Mongolia-Wind-2022,2025.09.20.00,0.0500101
East_Inner_Mongolia-Wind-2022,2025.09.20.04,0.047801
East_Inner_Mongolia-Wind-2022,2025.09.20.08,0.0623089
East_Inner_Mongolia-Wind-2022,2025.09.20.12,0.124445
East_Inner_Mongolia-Wind-2022,2025.09.20.16,0.127706
East_Inner_Mongolia-Wind-2022,2025.09.20.20,0.0919353
East_Inner_Mongolia-Wind-2022,2025.10.26.00,0.251326
East_Inner_Mongolia-Wind-2022,2025.10.26.04,0.185213
East_Inner_Mongolia-Wind-2022,2025.10.26.08,0.137054
East_Inner_Mongolia-Wind-2022,2025.10.26.12,0.108558
East_Inner_Mongolia-Wind-2022,2025.10.26.16,0.130789
East_Inner_Mongolia-Wind-2022,2025.10.26.20,0.0968611
East_Inner_Mongolia-Wind-2022,2025.11.19.00,0.0995879
East_Inner_Mongolia-Wind-2022,2025.11.19.04,0.0799088
East_Inner_Mongolia-Wind-2022,2025.11.19.08,0.0705854
East_Inner_Mongolia-Wind-2022,2025.11.19.12,0.0369749
East_Inner_Mongolia-Wind-2022,2025.11.19.16,0.0351227
East_Inner_Mongolia-Wind-2022,2025.11.19.20,0.0516358
East_Inner_Mongolia-Wind-2022,2025.12.16.00,0.15886
East_Inner_Mongolia-Wind-2022,2025.12.16.04,0.156874
East_Inner_Mongolia-Wind-2022,2025.12.16.08,0.148711
East_Inner_Mongolia-Wind-2022,2025.12.16.12,0.217705
East_Inner_Mongolia-Wind-2022,2025.12.16.16,0.271238
East_Inner_Mongolia-Wind-2022,2025.12.16.20,0.318971
Fujian-Central_PV-2022,2025.01.22.00,0.0
Fujian-Central_PV-2022,2025.01.22.04,0.0
Fujian-Central_PV-2022,2025.01.22.08,0.0412996
Fujian-Central_PV-2022,2025.01.22.12,0.20594896153846154
Fujian-Central_PV-2022,2025.01.22.16,0.12042080769230769
Fujian-Central_PV-2022,2025.01.22.20,0.0
Fujian-Central_PV-2022,2025.02.08.00,0.0
Fujian-Central_PV-2022,2025.02.08.04,0.0
Fujian-Central_PV-2022,2025.02.08.08,0.17058596153846153
Fujian-Central_PV-2022,2025.02.08.12,0.27784223076923076
Fujian-Central_PV-2022,2025.02.08.16,0.17341488461538462
Fujian-Central_PV-2022,2025.02.08.20,0.0
Fujian-Central_PV-2022,2025.03.21.00,0.0
Fujian-Central_PV-2022,2025.03.21.04,0.0
Fujian-Central_PV-2022,2025.03.21.08,0.17216810769230767
Fujian-Central_PV-2022,2025.03.21.12,0.4216460769230769
Fujian-Central_PV-2022,2025.03.21.16,0.19165395384615383
Fujian-Central_PV-2022,2025.03.21.20,0.0
Fujian-Central_PV-2022,2025.04.11.00,0.0
Fujian-Central_PV-2022,2025.04.11.04,0.0
Fujian-Central_PV-2022,2025.04.11.08,0.14391521538461538
Fujian-Central_PV-2022,2025.04.11.12,0.29329007692307696
Fujian-Central_PV-2022,2025.04.11.16,0.10934706153846153
Fujian-Central_PV-2022,2025.04.11.20,0.0
Fujian-Central_PV-2022,2025.05.22.00,0.0
Fujian-Central_PV-2022,2025.05.22.04,0.0
Fujian-Central_PV-2022,2025.05.22.08,0.4308840769230769
Fujian-Central_PV-2022,2025.05.22.12,0.5750138461538461
Fujian-Central_PV-2022,2025.05.22.16,0.39126999999999995
Fujian-Central_PV-2022,2025.05.22.20,0.0
Fujian-Central_PV-2022,2025.06.16.00,0.0
Fujian-Central_PV-2022,2025.06.16.04,0.0
Fujian-Central_PV-2022,2025.06.16.08,0.44549492307692307
Fujian-Central_PV-2022,2025.06.16.12,0.38100007692307697
Fujian-Central_PV-2022,2025.06.16.16,0.22165183076923076
Fujian-Central_PV-2022,2025.06.16.20,0.0
Fujian-Central_PV-2022,2025.07.22.00,0.0
Fujian-Central_PV-2022,2025.07.22.04,0.0
Fujian-Central_PV-2022,2025.07.22.08,0.1258111
Fujian-Central_PV-2022,2025.07.22.12,0.3202450769230769
Fujian-Central_PV-2022,2025.07.22.16,0.18543195384615385
Fujian-Central_PV-2022,2025.07.22.20,0.0
Fujian-Central_PV-2022,2025.08.19.00,0.0
Fujian-Central_PV-2022,2025.08.19.04,0.0
Fujian-Central_PV-2022,2025.08.19.08,0.13125207692307692
Fujian-Central_PV-2022,2025.08.19.12,0.2750779230769231
Fujian-Central_PV-2022,2025.08.19.16,0.10458203076923077
Fujian-Central_PV-2022,2025.08.19.20,0.0
Fujian-Central_PV-2022,2025.09.20.00,0.0
Fujian-Central_PV-2022,2025.09.20.04,0.0
Fujian-Central_PV-2022,2025.09.20.08,0.5837809230769231
Fujian-Central_PV-2022,2025.09.20.12,0.7373831538461538
Fujian-Central_PV-2022,2025.09.20.16,0.49470415384615385
Fujian-Central_PV-2022,2025.09.20.20,0.0
Fujian-Central_PV-2022,2025.10.26.00,0.0
Fujian-Central_PV-2022,2025.10.26.04,0.0
Fujian-Central_PV-2022,2025.10.26.08,0.40942376923076923
Fujian-Central_PV-2022,2025.10.26.12,0.5671110769230769
Fujian-Central_PV-2022,2025.10.26.16,0.1663851923076923
Fujian-Central_PV-2022,2025.10.26.20,0.0
Fujian-Central_PV-2022,2025.11.19.00,0.0
Fujian-Central_PV-2022,2025.11.19.04,0.0
Fujian-Central_PV-2022,2025.11.19.08,0.25295378461538465
Fujian-Central_PV-2022,2025.11.19.12,0.31166715384615384
Fujian-Central_PV-2022,2025.11.19.16,0.0409724923076923
Fujian-Central_PV-2022,2025.11.19.20,0.0
Fujian-Central_PV-2022,2025.12.16.00,0.0
Fujian-Central_PV-2022,2025.12.16.04,0.0
Fujian-Central_PV-2022,2025.12.16.08,0.427856
Fujian-Central_PV-2022,2025.12.16.12,0.5546499230769231
Fujian-Central_PV-2022,2025.12.16.16,0.19580415384615385
Fujian-Central_PV-2022,2025.12.16.20,0.0
Fujian-PV-2022,2025.01.22.00,0.0
Fujian-PV-2022,2025.01.22.04,0.0
Fujian-PV-2022,2025.01.22.08,0.041011208333333334
Fujian-PV-2022,2025.01.22.12,0.19953246666666669
Fujian-PV-2022,2025.01.22.16,0.09204755833333333
Fujian-PV-2022,2025.01.22.20,0.0
Fujian-PV-2022,2025.02.08.00,0.0
Fujian-PV-2022,2025.02.08.04,0.0
Fujian-PV-2022,2025.02.08.08,0.13577745833333335
Fujian-PV-2022,2025.02.08.12,0.28936325
Fujian-PV-2022,2025.02.08.16,0.12675448333333333
Fujian-PV-2022,2025.02.08.20,0.0
Fujian-PV-2022,2025.03.21.00,0.0
Fujian-PV-2022,2025.03.21.04,0.0
Fujian-PV-2022,2025.03.21.08,0.15101739166666667
Fujian-PV-2022,2025.03.21.12,0.41937483333333336
Fujian-PV-2022,2025.03.21.16,0.13862085833333335
Fujian-PV-2022,2025.03.21.20,0.0
Fujian-PV-2022,2025.04.11.00,0.0
Fujian-PV-2022,2025.04.11.04,0.0
Fujian-PV-2022,2025.04.11.08,0.14027534166666666
Fujian-PV-2022,2025.04.11.12,0.27895216666666667
