load_zone,TIMEPOINT,zone_demand_mw
West_Inner_Mongolia,2025.10.26.08,60635.545857788
Xinjiang,2025.10.26.08,39531.0559945398
Yunnan,2025.10.26.08,49714.4808747746
Zhejiang,2025.10.26.08,118243.8051439788
Anhui,2025.10.26.12,48015.057042417
Beijing,2025.10.26.12,26177.4706275698
Chongqing,2025.10.26.12,34039.0629453582
East_Inner_Mongolia,2025.10.26.12,24346.4897224076
Fujian,2025.10.26.12,67870.6737900506
Gansu,2025.10.26.12,40075.3478882402
Guangdong,2025.10.26.12,184252.4659027052
Guangxi,2025.10.26.12,54977.9747824572
Guizhou,2025.10.26.12,43575.5637761578
Hainan,2025.10.26.12,9359.63677217846
Hebei,2025.10.26.12,159379.719537059
Heilongjiang,2025.10.26.12,34770.4766960026
Henan,2025.10.26.12,104785.4209173428
Hubei,2025.10.26.12,59748.5215407786
Hunan,2025.10.26.12,55702.2291525896
Jiangsu,2025.10.26.12,169660.4953424232
Jiangxi,2025.10.26.12,33635.110618031
Jilin,2025.10.26.12,27773.4933034962
Liaoning,2025.10.26.12,79909.0374193858
Ningxia,2025.10.26.12,25492.4247699752
Qinghai,2025.10.26.12,19249.22856262338
Shaanxi,2025.10.26.12,46584.8022973426
Shandong,2025.10.26.12,154158.6217261328
Shanghai,2025.10.26.12,54362.6438791828
Shanxi,2025.10.26.12,76358.778540852
Sichuan,2025.10.26.12,78195.0354428268
Tianjin,2025.10.26.12,30685.5995638034
Tibet,2025.10.26.12,1541.605703178884
West_Inner_Mongolia,2025.10.26.12,63021.980413074
Xinjiang,2025.10.26.12,41975.5918390296
Yunnan,2025.10.26.12,56595.213006459
Zhejiang,2025.10.26.12,128092.8817861848
Anhui,2025.10.26.16,49025.1901741666
Beijing,2025.10.26.16,25935.5721957272
Chongqing,2025.10.26.16,36365.7847366278
East_Inner_Mongolia,2025.10.26.16,23986.9712289774
Fujian,2025.10.26.16,68973.4046708324
Gansu,2025.10.26.16,38524.318134564
Guangdong,2025.10.26.16,200472.014117336
Guangxi,2025.10.26.16,57399.253910171
Guizhou,2025.10.26.16,40448.968223972
Hainan,2025.10.26.16,9105.68596772428
Hebei,2025.10.26.16,158022.7415981752
Heilongjiang,2025.10.26.16,36080.0505997488
Henan,2025.10.26.16,104022.6709924354
Hubei,2025.10.26.16,62485.897733812
Hunan,2025.10.26.16,54519.4081032104
Jiangsu,2025.10.26.16,172902.6674841172
Jiangxi,2025.10.26.16,34975.9290440328
Jilin,2025.10.26.16,29120.1552208214
Liaoning,2025.10.26.16,82504.26260533
Ningxia,2025.10.26.16,25911.1874059032
Qinghai,2025.10.26.16,19834.11313247908
Shaanxi,2025.10.26.16,47110.3341419206
Shandong,2025.10.26.16,154906.0142125468
Shanghai,2025.10.26.16,53687.3216170342
Shanxi,2025.10.26.16,74151.7212211334
Sichuan,2025.10.26.16,79792.674113668
Tianjin,2025.10.26.16,31163.769594392
Tibet,2025.10.26.16,1434.279432927188
West_Inner_Mongolia,2025.10.26.16,63036.2163228624
Xinjiang,2025.10.26.16,41638.1880522588
Yunnan,2025.10.26.16,54013.1976486546
Zhejiang,2025.10.26.16,138142.5719703142
Anhui,2025.10.26.20,51422.6641843046
Beijing,2025.10.26.20,25453.2330380454
Chongqing,2025.10.26.20,33269.7057565096
East_Inner_Mongolia,2025.10.26.20,24977.1720667016
Fujian,2025.10.26.20,66641.031144503
Gansu,2025.10.26.20,39392.4981019034
Guangdong,2025.10.26.20,184701.9228881322
Guangxi,2025.10.26.20,56688.8885653426
Guizhou,2025.10.26.20,44337.3438855462
Hainan,2025.10.26.20,10007.0354824004
Hebei,2025.10.26.20,107059.2792131452
Heilongjiang,2025.10.26.20,35697.3176108524
Henan,2025.10.26.20,100089.5907843654
Hubei,2025.10.26.20,58566.6399656264
Hunan,2025.10.26.20,55999.373585043
Jiangsu,2025.10.26.20,167472.281776491
Jiangxi,2025.10.26.20,35150.710700298
Jilin,2025.10.26.20,28331.7456447032
Liaoning,2025.10.26.20,80777.8166166204
Ningxia,2025.10.26.20,27652.8870260016
Qinghai,2025.10.26.20,19667.0432263333
Shaanxi,2025.10.26.20,45747.5274115106
Shandong,2025.10.26.20,145348.144674086
Shanghai,2025.10.26.20,49641.649111915
Shanxi,2025.10.26.20,77491.1669619302
Sichuan,2025.10.26.20,72744.576603907
Tianjin,2025.10.26.20,28616.0429069502
Tibet,2025.10.26.20,1494.065310202492
West_Inner_Mongolia,2025.10.26.20,64443.544003892
Xinjiang,2025.10.26.20,42491.7921385704
Yunnan,2025.10.26.20,56166.6642523306
Zhejiang,2025.10.26.20,122673.3135293128
Anhui,2025.11.19.00,47310.2926705758
Beijing,2025.11.19.00,23647.2732786966
Chongqing,2025.11.19.00,32849.0415244334
East_Inner_Mongolia,2025.11.19.00,21853.0997727142
Fujian,2025.11.19.00,58153.795464709
Gansu,2025.11.19.00,41066.8695631328
Guangdong,2025.11.19.00,152187.6126660004
Guangxi,2025.11.19.00,47879.4916133814
Guizhou,2025.11.19.00,37346.6990700016
Hainan,2025.11.19.00,9121.7642846098
Hebei,2025.11.19.00,143310.3864396056
Heilongjiang,2025.11.19.00,30299.3535367602
Henan,2025.11.19.00,99419.8044954872
Hubei,2025.11.19.00,59632.7575328518
Hunan,2025.11.19.00,60023.234859739
Jiangsu,2025.11.19.00,152332.516417833
Jiangxi,2025.11.19.00,29979.3200749342
Jilin,2025.11.19.00,25357.2414352818
Liaoning,2025.11.19.00,84702.1090090472
Ningxia,2025.11.19.00,26568.0047439862
Qinghai,2025.11.19.00,21383.8820899146
Shaanxi,2025.11.19.00,44131.6655784418
Shandong,2025.11.19.00,153503.5565254636
Shanghai,2025.11.19.00,40814.8176299562
Shanxi,2025.11.19.00,76369.5940881152
Sichuan,2025.11.19.00,67927.3833135554
Tianjin,2025.11.19.00,26736.5224581662
Tibet,2025.11.19.00,1333.974971895894
West_Inner_Mongolia,2025.11.19.00,63077.510733507
Xinjiang,2025.11.19.00,42979.9124759486
Yunnan,2025.11.19.00,46642.8759974976
Zhejiang,2025.11.19.00,111232.4120126578
Anhui,2025.11.19.04,40573.0599647634
Beijing,2025.11.19.04,20652.3674272586
Chongqing,2025.11.19.04,26493.6082378028
East_Inner_Mongolia,2025.11.19.04,21095.560273587
Fujian,2025.11.19.04,52756.7901795802
Gansu,2025.11.19.04,39040.9960375238
Guangdong,2025.11.19.04,132504.9559760442
Guangxi,2025.11.19.04,40783.8765447548
Guizhou,2025.11.19.04,32778.2033900158
Hainan,2025.11.19.04,7554.57329882074
Hebei,2025.11.19.04,124810.8891990724
Heilongjiang,2025.11.19.04,29078.5952365484
Henan,2025.11.19.04,89335.4182800112
Hubei,2025.11.19.04,53797.92235274
Hunan,2025.11.19.04,46030.3043503152
Jiangsu,2025.11.19.04,140097.8469785202
Jiangxi,2025.11.19.04,26979.6941938048
Jilin,2025.11.19.04,23933.2062661404
Liaoning,2025.11.19.04,78575.6908585368
Ningxia,2025.11.19.04,25616.8279304194
Qinghai,2025.11.19.04,21049.0536630838
Shaanxi,2025.11.19.04,37044.4457268008
Shandong,2025.11.19.04,140234.9232267676
Shanghai,2025.11.19.04,35538.6052096986
Shanxi,2025.11.19.04,72369.3992825734
Sichuan,2025.11.19.04,56497.1873587516
Tianjin,2025.11.19.04,25440.5302866306
Tibet,2025.11.19.04,1131.074233631714
West_Inner_Mongolia,2025.11.19.04,61131.9134719074
Xinjiang,2025.11.19.04,40694.0267430176
Yunnan,2025.11.19.04,42575.2695098026
Zhejiang,2025.11.19.04,97062.8302087536
Anhui,2025.11.19.08,42691.344595428
Beijing,2025.11.19.08,28001.1941630868
Chongqing,2025.11.19.08,27470.722501501
East_Inner_Mongolia,2025.11.19.08,24198.2922335666
Fujian,2025.11.19.08,54983.3490967896
Gansu,2025.11.19.08,42535.6110127286
Guangdong,2025.11.19.08,145876.9837661534
Guangxi,2025.11.19.08,46262.4206047316
Guizhou,2025.11.19.08,43409.1605278896
Hainan,2025.11.19.08,7997.40861405154
Hebei,2025.11.19.08,146130.828463605
Heilongjiang,2025.11.19.08,37758.3415154278
Henan,2025.11.19.08,92312.6176169996
Hubei,2025.11.19.08,54066.87693889
Hunan,2025.11.19.08,49350.1286136654
Jiangsu,2025.11.19.08,153677.685739972
Jiangxi,2025.11.19.08,27008.1443684806
Jilin,2025.11.19.08,30588.6264583682
Liaoning,2025.11.19.08,84791.5942778348
Ningxia,2025.11.19.08,25736.9130983924
Qinghai,2025.11.19.08,21498.5008417096
Shaanxi,2025.11.19.08,40000.5421614682
Shandong,2025.11.19.08,153111.05075321
Shanghai,2025.11.19.08,44505.4162257146
Shanxi,2025.11.19.08,76742.9221638744
Sichuan,2025.11.19.08,58592.1834131186
Tianjin,2025.11.19.08,34491.9393016398
Tibet,2025.11.19.08,1372.767248110496
West_Inner_Mongolia,2025.11.19.08,63259.2028581126
Xinjiang,2025.11.19.08,41682.4062806744
Yunnan,2025.11.19.08,51064.0135971994
Zhejiang,2025.11.19.08,122503.449922142
Anhui,2025.11.19.12,50451.7737326942
Beijing,2025.11.19.12,35026.3525099454
Chongqing,2025.11.19.12,34433.201216732
East_Inner_Mongolia,2025.11.19.12,25399.9450606822
Fujian,2025.11.19.12,65707.1582223966
Gansu,2025.11.19.12,45210.384384661
Guangdong,2025.11.19.12,169994.8294194596
Guangxi,2025.11.19.12,56121.9630898676
Guizhou,2025.11.19.12,49906.1269651658
Hainan,2025.11.19.12,8704.4616879467
Hebei,2025.11.19.12,183119.493862275
Heilongjiang,2025.11.19.12,38923.6193486038
Henan,2025.11.19.12,111423.270740591
Hubei,2025.11.19.12,63634.005880475
Hunan,2025.11.19.12,61699.8991744118
Jiangsu,2025.11.19.12,177795.0601280598
Jiangxi,2025.11.19.12,32386.535500208
Jilin,2025.11.19.12,32343.628637897
Liaoning,2025.11.19.12,88924.4177473888
Ningxia,2025.11.19.12,26049.4816695172
Qinghai,2025.11.19.12,21216.927600423
Shaanxi,2025.11.19.12,50908.1403771048
Shandong,2025.11.19.12,167698.3149409842
Shanghai,2025.11.19.12,54734.3549837938
Shanxi,2025.11.19.12,86439.8554183078
Sichuan,2025.11.19.12,83456.9813595326
Tianjin,2025.11.19.12,35967.7969762114
Tibet,2025.11.19.12,1592.992559951514
West_Inner_Mongolia,2025.11.19.12,65748.8967415404
Xinjiang,2025.11.19.12,44259.978108044
Yunnan,2025.11.19.12,58131.5277892122
Zhejiang,2025.11.19.12,132707.3321952868
Anhui,2025.11.19.16,51513.1701225372
Beijing,2025.11.19.16,34702.6841209758
Chongqing,2025.11.19.16,36786.864116993
East_Inner_Mongolia,2025.11.19.16,25024.8704570926
Fujian,2025.11.19.16,66774.737316784
Gansu,2025.11.19.16,43460.614138092
Guangdong,2025.11.19.16,184959.2930889048
Guangxi,2025.11.19.16,58593.6244846992
Guizhou,2025.11.19.16,46325.3064071658
Hainan,2025.11.19.16,8468.28745364678
Hebei,2025.11.19.16,181560.3926537118
Heilongjiang,2025.11.19.16,40389.6146694026
Henan,2025.11.19.16,110612.202839672
Hubei,2025.11.19.16,66549.3953875722
Hunan,2025.11.19.16,60389.7193019306
Jiangsu,2025.11.19.16,181192.6818885916
Jiangxi,2025.11.19.16,33677.5811591976
Jilin,2025.11.19.16,33911.8841136778
Liaoning,2025.11.19.16,91812.4376264452
Ningxia,2025.11.19.16,26477.3950479784
Qinghai,2025.11.19.16,21861.6003743402
Shaanxi,2025.11.19.16,51482.4446050298
Shandong,2025.11.19.16,168511.350625708
Shanghai,2025.11.19.16,54054.4151245948
Shanxi,2025.11.19.16,83941.4168725116
Sichuan,2025.11.19.16,85162.1292633168
Tianjin,2025.11.19.16,36528.2788577714
Tibet,2025.11.19.16,1482.088747358094
West_Inner_Mongolia,2025.11.19.16,65763.7486290336
Xinjiang,2025.11.19.16,43904.2122078676
Yunnan,2025.11.19.16,55479.4219033796
Zhejiang,2025.11.19.16,143119.0549633884
Anhui,2025.11.19.20,54032.3135691992
Beijing,2025.11.19.20,34057.2978036088
Chongqing,2025.11.19.20,33654.9356418632
East_Inner_Mongolia,2025.11.19.20,26057.9165825916
Fujian,2025.11.19.20,64516.712933494
Gansu,2025.11.19.20,44440.0379511538
Guangdong,2025.11.19.20,170409.506982632
Guangxi,2025.11.19.20,57868.4777723924
Guizhou,2025.11.19.20,50778.5768330314
Hainan,2025.11.19.20,9306.54245316442
Hebei,2025.11.19.20,123005.8697537904
Heilongjiang,2025.11.19.20,39961.1663250728
Henan,2025.11.19.20,106429.9735082278
Hubei,2025.11.19.20,62375.2657951336
Hunan,2025.11.19.20,62029.0382735382
Jiangsu,2025.11.19.20,175501.93018203
Jiangxi,2025.11.19.20,33845.8747135044
Jilin,2025.11.19.20,32993.7415427784
Liaoning,2025.11.19.20,89891.2130781806
Ningxia,2025.11.19.20,28257.1540445018
Qinghai,2025.11.19.20,21677.452210097
Shaanxi,2025.11.19.20,49993.161557401
Shandong,2025.11.19.20,158114.0170346416
Shanghai,2025.11.19.20,49981.0798479754
Shanxi,2025.11.19.20,87721.7445902648
Sichuan,2025.11.19.20,77639.747066529
Tianjin,2025.11.19.20,33541.9882997446
Tibet,2025.11.19.20,1543.867487209242
West_Inner_Mongolia,2025.11.19.20,67231.970379208
Xinjiang,2025.11.19.20,44804.2709448112
Yunnan,2025.11.19.20,57691.3457934874
Zhejiang,2025.11.19.20,127092.528039188
Anhui,2025.12.16.00,53119.7370577836
Beijing,2025.12.16.00,28322.3488878872
Chongqing,2025.12.16.00,36574.8956041336
East_Inner_Mongolia,2025.12.16.00,22289.4898933022
Fujian,2025.12.16.00,58902.2238081038
Gansu,2025.12.16.00,40744.0345339858
Guangdong,2025.12.16.00,148961.5182871972
Guangxi,2025.12.16.00,51451.7393299634
Guizhou,2025.12.16.00,47555.2192004448
Hainan,2025.12.16.00,9154.45868444032
Hebei,2025.12.16.00,167035.5287442274
Heilongjiang,2025.12.16.00,32221.9290309376
Henan,2025.12.16.00,113282.7199876358
Hubei,2025.12.16.00,67670.8163579248
Hunan,2025.12.16.00,69782.3764585936
Jiangsu,2025.12.16.00,166212.964273326
Jiangxi,2025.12.16.00,33493.8117242578
Jilin,2025.12.16.00,27304.2533864114
Liaoning,2025.12.16.00,90166.7605052108
Ningxia,2025.12.16.00,26577.6336924674
Qinghai,2025.12.16.00,20694.0794418528
Shaanxi,2025.12.16.00,48518.6813170374
Shandong,2025.12.16.00,162576.9502021376
Shanghai,2025.12.16.00,49545.9999271842
Shanxi,2025.12.16.00,81865.17154153
Sichuan,2025.12.16.00,68724.1843972898
Tianjin,2025.12.16.00,29278.5355420604
Tibet,2025.12.16.00,1844.205061284864
West_Inner_Mongolia,2025.12.16.00,64337.121341674
Xinjiang,2025.12.16.00,50951.9935659844
Yunnan,2025.12.16.00,46769.7708568826
Zhejiang,2025.12.16.00,121903.6481695894
Anhui,2025.12.16.04,45555.2091373628
Beijing,2025.12.16.04,24735.3489234042
Chongqing,2025.12.16.04,29498.6066717868
East_Inner_Mongolia,2025.12.16.04,21516.82289479
Fujian,2025.12.16.04,53435.7600862116
Gansu,2025.12.16.04,38734.08681294
Guangdong,2025.12.16.04,129696.0973169886
Guangxi,2025.12.16.04,43826.7265197874
Guizhou,2025.12.16.04,41737.9496990412
Hainan,2025.12.16.04,7581.65054312066
Hebei,2025.12.16.04,145473.4258161394
Heilongjiang,2025.12.16.04,30923.7103324552
Henan,2025.12.16.04,101792.185423702
Hubei,2025.12.16.04,61049.488143569
Hunan,2025.12.16.04,53514.3438067492
Jiangsu,2025.12.16.04,152863.4790666704
Jiangxi,2025.12.16.04,30142.538104488
Jilin,2025.12.16.04,25770.8761383918
Liaoning,2025.12.16.04,83645.0896212798
Ningxia,2025.12.16.04,25626.1121472346
Qinghai,2025.12.16.04,20370.0519320166
Shaanxi,2025.12.16.04,40726.9391088412
Shandong,2025.12.16.04,148524.0254108174
Shanghai,2025.12.16.04,43141.0902554078
Shanxi,2025.12.16.04,77577.1215935706
Sichuan,2025.12.16.04,57159.9100770346
Tianjin,2025.12.16.04,27859.3250626156
Tibet,2025.12.16.04,1563.697123483436
West_Inner_Mongolia,2025.12.16.04,62352.6719611268
Xinjiang,2025.12.16.04,48242.1128694598
Yunnan,2025.12.16.04,42691.0981915076
Zhejiang,2025.12.16.04,106374.6878271956
Anhui,2025.12.16.08,47933.6074993842
Beijing,2025.12.16.08,33537.0417137636
Chongqing,2025.12.16.08,30586.5486795158
East_Inner_Mongolia,2025.12.16.08,24681.5141002884
Fujian,2025.12.16.08,55690.9743953616
Gansu,2025.12.16.08,42201.2299077852
Guangdong,2025.12.16.08,142784.6629847138
Guangxi,2025.12.16.08,49714.0200432396
Guizhou,2025.12.16.08,55274.8220222022
Hainan,2025.12.16.08,8026.07307705208
Hebei,2025.12.16.08,170322.8970674558
Heilongjiang,2025.12.16.08,40154.2098632548
Henan,2025.12.16.08,105184.5199847174
Hubei,2025.12.16.08,61354.6958374768
Hunan,2025.12.16.08,57373.936297271
Jiangsu,2025.12.16.08,167680.7046201668
Jiangxi,2025.12.16.08,30174.3235082842
Jilin,2025.12.16.08,32937.3212655334
Liaoning,2025.12.16.08,90262.0190164086
Ningxia,2025.12.16.08,25746.2408372526
Qinghai,2025.12.16.08,20805.0008145578
Shaanxi,2025.12.16.08,43976.8935117886
Shandong,2025.12.16.08,162161.2439290446
Shanghai,2025.12.16.08,54026.0982927958
Shanxi,2025.12.16.08,82265.3644105406
Sichuan,2025.12.16.08,59279.4808322822
Tianjin,2025.12.16.08,37771.3097257792
Tibet,2025.12.16.08,1897.83493713782
West_Inner_Mongolia,2025.12.16.08,64522.4417218164
Xinjiang,2025.12.16.08,49413.820882398
Yunnan,2025.12.16.08,51202.9364377506
Zhejiang,2025.12.16.08,134255.9887775364
Anhui,2025.12.16.12,56646.9747596024
Beijing,2025.12.16.12,41951.0767421334
Chongqing,2025.12.16.12,38338.736272757
East_Inner_Mongolia,2025.12.16.12,25907.163039058
Fujian,2025.12.16.12,66552.7969151868
Gansu,2025.12.16.12,44854.976341247
Guangdong,2025.12.16.12,166391.2551599742
Guangxi,2025.12.16.12,60309.1745188594
Guizhou,2025.12.16.12,63547.6994318894
Hainan,2025.12.16.12,8735.66038392872
Hebei,2025.12.16.12,213435.063853872
Heilongjiang,2025.12.16.12,41393.4277098126
Henan,2025.12.16.12,126959.9275865186
Hubei,2025.12.16.12,72211.4036682682
Hunan,2025.12.16.12,71731.6486141946
Jiangsu,2025.12.16.12,193995.6397489114
Jiangxi,2025.12.16.12,36183.2262951128
Jilin,2025.12.16.12,34827.078253724
Liaoning,2025.12.16.12,94661.4762241362
Ningxia,2025.12.16.12,26058.922691505
Qinghai,2025.12.16.12,20532.5105810546
Shaanxi,2025.12.16.12,55968.7881031698
Shandong,2025.12.16.12,177610.7421499398
Shanghai,2025.12.16.12,66443.2308047638
Shanxi,2025.12.16.12,92660.0917071794
Sichuan,2025.12.16.12,84435.9475724004
Tianjin,2025.12.16.12,39387.4866780204
Tibet,2025.12.16.12,2202.29389872016
West_Inner_Mongolia,2025.12.16.12,67061.8529258898
Xinjiang,2025.12.16.12,52469.4907429982
Yunnan,2025.12.16.12,58289.6782438506
Zhejiang,2025.12.16.12,145438.7946888908
Anhui,2025.12.16.16,57838.7048031074
Beijing,2025.12.16.16,41563.4189801434
Chongqing,2025.12.16.16,40959.3599156216
East_Inner_Mongolia,2025.12.16.16,25524.5984750878
Fujian,2025.12.16.16,67634.1155505048
Gansu,2025.12.16.16,43118.9613951078
Guangdong,2025.12.16.16,181038.5000277042
Guangxi,2025.12.16.16,62965.2444459524
Guizhou,2025.12.16.16,58988.0807562478
Hainan,2025.12.16.16,8498.63964947764
Hebei,2025.12.16.16,211617.852267134
Heilongjiang,2025.12.16.16,42952.4443775828
Henan,2025.12.16.16,126035.7658626348
Hubei,2025.12.16.16,75519.7663217628
Hunan,2025.12.16.16,70208.447385477
Jiangsu,2025.12.16.16,197702.850773697
Jiangxi,2025.12.16.16,37625.621923884
Jilin,2025.12.16.16,36515.7495153292
Liaoning,2025.12.16.16,97735.8199425596
Ningxia,2025.12.16.16,26486.9911571062
Qinghai,2025.12.16.16,21156.387459039
Shaanxi,2025.12.16.16,56600.1824420984
Shandong,2025.12.16.16,178471.8353064748
Shanghai,2025.12.16.16,65617.8369362968
Shanxi,2025.12.16.16,89981.864821469
Sichuan,2025.12.16.16,86161.0971843526
Tianjin,2025.12.16.16,40001.2571754966
Tibet,2025.12.16.16,2048.970652925
West_Inner_Mongolia,2025.12.16.16,67077.0013944436
Xinjiang,2025.12.16.16,52047.736001945
Yunnan,2025.12.16.16,55630.3571381958
Zhejiang,2025.12.16.16,156849.380562166
Anhui,2025.12.16.20,60667.1852445474
Beijing,2025.12.16.20,40790.4395235902
Chongqing,2025.12.16.20,37472.1970730686
East_Inner_Mongolia,2025.12.16.20,26578.2737620316
Fujian,2025.12.16.20,65347.0308206798
Gansu,2025.12.16.20,44090.6857580142
Guangdong,2025.12.16.20,166797.1423299462
Guangxi,2025.12.16.20,62185.9951607082
Guizhou,2025.12.16.20,64658.6287975606
Hainan,2025.12.16.20,9339.89913839656
Hebei,2025.12.16.20,143369.5840435588
Heilongjiang,2025.12.16.20,42496.8098331802
Henan,2025.12.16.20,121270.374131256
Hubei,2025.12.16.20,70782.9946413912
Hunan,2025.12.16.20,72114.30224118
Jiangsu,2025.12.16.20,191493.5611726728
Jiangxi,2025.12.16.20,37813.644621139
Jilin,2025.12.16.20,35527.1089542228
Liaoning,2025.12.16.20,95690.6454392706
Ningxia,2025.12.16.20,28267.3951854206
Qinghai,2025.12.16.20,20978.1795581584
Shaanxi,2025.12.16.20,54962.8535846516
Shandong,2025.12.16.20,167459.9289784972
Shanghai,2025.12.16.20,60673.1261415912
Shanxi,2025.12.16.20,94034.2259842112
Sichuan,2025.12.16.20,78550.4760183262
Tianjin,2025.12.16.20,36731.040774732
Tibet,2025.12.16.20,2134.3790504689
West_Inner_Mongolia,2025.12.16.20,68574.5424324298
Xinjiang,2025.12.16.20,53114.7411290358
Yunnan,2025.12.16.20,57848.2987054946
Zhejiang,2025.12.16.20,139285.32648658
