ZONE_TIMEPOINTS_1,ZONE_TIMEPOINTS_2,WithdrawFromCentralGrid
Shaanxi,2025.11.19.04,19624.29571625529
Shaanxi,2025.11.19.08,20470.508036572435
Shaanxi,2025.11.19.12,24646.569334974472
Shaanxi,2025.11.19.16,26904.146297286898
Shaanxi,2025.11.19.20,26395.544644879094
Shaanxi,2025.12.16.00,25749.410571964392
Shaanxi,2025.12.16.04,21575.980500972124
Shaanxi,2025.12.16.08,22757.57355590739
Shaanxi,2025.12.16.12,27604.07182828395
Shaanxi,2025.12.16.16,29041.951760981206
Shaanxi,2025.12.16.20,29155.00976666983
Xinjiang,2025.01.22.00,22106.195900286184
Xinjiang,2025.01.22.04,20896.63343269451
Xinjiang,2025.01.22.08,21404.48963764224
Xinjiang,2025.01.22.12,22656.027339226082
Xinjiang,2025.01.22.16,22473.858756174643
Xinjiang,2025.01.22.20,23007.269151939916
Xinjiang,2025.02.08.00,21946.831587145134
Xinjiang,2025.02.08.04,20731.09817698448
Xinjiang,2025.02.08.08,21221.936726141714
Xinjiang,2025.02.08.12,22443.956687233076
Xinjiang,2025.02.08.16,22285.049624064995
Xinjiang,2025.02.08.20,22811.04367365164
Xinjiang,2025.03.21.00,20972.4161792188
Xinjiang,2025.03.21.04,19869.687603269274
Xinjiang,2025.03.21.08,20337.61240567661
Xinjiang,2025.03.21.12,21443.611926380785
Xinjiang,2025.03.21.16,21346.3695451221
Xinjiang,2025.03.21.20,21862.28710133833
Xinjiang,2025.04.11.00,20928.2571766297
Xinjiang,2025.04.11.04,19779.586217169694
Xinjiang,2025.04.11.08,20238.214527257027
Xinjiang,2025.04.11.12,21311.21144436315
Xinjiang,2025.04.11.16,21169.55068057589
Xinjiang,2025.04.11.20,21802.436017568543
Xinjiang,2025.05.22.00,20203.79377922587
Xinjiang,2025.05.22.04,19129.255435834322
Xinjiang,2025.05.22.08,19576.41532997603
Xinjiang,2025.05.22.12,20645.40139881827
Xinjiang,2025.05.22.16,20646.63073817024
Xinjiang,2025.05.22.20,21052.49604142883
Xinjiang,2025.06.16.00,21508.98271180138
Xinjiang,2025.06.16.04,20316.73084466769
Xinjiang,2025.06.16.08,20779.473878891764
Xinjiang,2025.06.16.12,21925.79905962575
Xinjiang,2025.06.16.16,21834.927575364978
Xinjiang,2025.06.16.20,22341.415542977084
Xinjiang,2025.07.22.00,22290.044166236326
Xinjiang,2025.07.22.04,21104.55846155196
Xinjiang,2025.07.22.08,21600.812204625556
Xinjiang,2025.07.22.12,22779.24652778934
Xinjiang,2025.07.22.16,22771.61874427242
Xinjiang,2025.07.22.20,23224.18019647899
Xinjiang,2025.08.19.00,22839.07223900528
Xinjiang,2025.08.19.04,21624.37666665523
Xinjiang,2025.08.19.08,22140.706339958924
Xinjiang,2025.08.19.12,23360.178850685115
Xinjiang,2025.08.19.16,23341.9392129256
Xinjiang,2025.08.19.20,23802.92403068316
Xinjiang,2025.09.20.00,21159.70568700754
Xinjiang,2025.09.20.04,19994.444825994087
Xinjiang,2025.09.20.08,20462.694777383527
Xinjiang,2025.09.20.12,21577.14814877698
Xinjiang,2025.09.20.16,21439.884932750017
Xinjiang,2025.09.20.20,21999.81210713242
Xinjiang,2025.10.26.00,21653.439803669506
Xinjiang,2025.10.26.04,20389.504984718904
Xinjiang,2025.10.26.08,20871.290707787644
Xinjiang,2025.10.26.12,21995.724413637596
Xinjiang,2025.10.26.16,21854.21555119261
Xinjiang,2025.10.26.20,22443.18764308403
Xinjiang,2025.11.19.00,22732.112481632394
Xinjiang,2025.11.19.04,21498.44750951299
Xinjiang,2025.11.19.08,22007.923496132207
Xinjiang,2025.11.19.12,23266.639382916583
Xinjiang,2025.11.19.16,23061.994746804434
Xinjiang,2025.11.19.20,23655.89807012207
Xinjiang,2025.12.16.00,26901.79174550391
Xinjiang,2025.12.16.04,25479.796178534325
Xinjiang,2025.12.16.08,26089.979780041187
Xinjiang,2025.12.16.12,27609.689090034062
Xinjiang,2025.12.16.16,27369.55517631232
Xinjiang,2025.12.16.20,28065.724592110273
Guangdong,2025.01.22.00,67512.20369237581
Guangdong,2025.01.22.04,59096.07298714478
Guangdong,2025.01.22.08,64184.78659079325
Guangdong,2025.01.22.12,73716.87917513897
Guangdong,2025.01.22.16,80428.3334382198
Guangdong,2025.01.22.20,75295.66528658976
Guangdong,2025.02.08.00,52639.07882272408
Guangdong,2025.02.08.04,46379.7697834076
Guangdong,2025.02.08.08,48892.240973536645
Guangdong,2025.02.08.12,56009.26598369451
Guangdong,2025.02.08.16,65948.70206474952
Guangdong,2025.02.08.20,59376.015971138055
Guangdong,2025.03.21.00,76279.31842107244
Guangdong,2025.03.21.04,66932.8337678285
Guangdong,2025.03.21.08,72139.78753664711
Guangdong,2025.03.21.12,84639.56099474679
Guangdong,2025.03.21.16,91990.33878065286
Guangdong,2025.03.21.20,86240.94685781829
Guangdong,2025.04.11.00,81162.1670282056
Guangdong,2025.04.11.04,70679.96865727883
Guangdong,2025.04.11.08,76025.77855725218
Guangdong,2025.04.11.12,89324.06752659514
Guangdong,2025.04.11.16,97446.24292049934
Guangdong,2025.04.11.20,90830.22648419018
Guangdong,2025.05.22.00,85314.335726221
Guangdong,2025.05.22.04,74280.51117882007
Guangdong,2025.05.22.08,78987.26011097209
Guangdong,2025.05.22.12,91511.01562130866
Guangdong,2025.05.22.16,103898.45433956054
Guangdong,2025.05.22.20,95529.28282507339
Guangdong,2025.06.16.00,97339.11329181163
Guangdong,2025.06.16.04,84767.55061360697
Guangdong,2025.06.16.08,91489.1401413252
Guangdong,2025.06.16.12,107712.99608453142
Guangdong,2025.06.16.16,116912.07813438571
Guangdong,2025.06.16.20,110326.9622683008
Guangdong,2025.07.22.00,104484.24043041942
Guangdong,2025.07.22.04,90691.08070110338
Guangdong,2025.07.22.08,97758.07801194108
Guangdong,2025.07.22.12,115098.46184455967
Guangdong,2025.07.22.16,124227.19378036117
Guangdong,2025.07.22.20,117476.69004069628
Guangdong,2025.08.19.00,104075.13773913693
Guangdong,2025.08.19.04,89917.32422828046
Guangdong,2025.08.19.08,97731.49036590905
Guangdong,2025.08.19.12,114909.32095725185
Guangdong,2025.08.19.16,124079.85856157525
Guangdong,2025.08.19.20,115113.58615524824
Guangdong,2025.09.20.00,96882.14436518417
Guangdong,2025.09.20.04,84744.95430910077
Guangdong,2025.09.20.08,90583.18644433613
Guangdong,2025.09.20.12,104321.81974056546
Guangdong,2025.09.20.16,115608.23412048681
Guangdong,2025.09.20.20,109172.03739223116
Guangdong,2025.10.26.00,87091.73181506178
Guangdong,2025.10.26.04,76376.60847504645
Guangdong,2025.10.26.08,80868.03580193402
Guangdong,2025.10.26.12,93509.56154295418
Guangdong,2025.10.26.16,105733.05770773916
Guangdong,2025.10.26.20,100681.78996566753
Guangdong,2025.11.19.00,81208.5845852442
Guangdong,2025.11.19.04,70508.96155018173
Guangdong,2025.11.19.08,75345.55162434843
Guangdong,2025.11.19.12,87361.76741295386
Guangdong,2025.11.19.16,98916.09800716251
Guangdong,2025.11.19.20,92458.35071609735
Guangdong,2025.12.16.00,79314.62779432964
Guangdong,2025.12.16.04,69025.93163515766
Guangdong,2025.12.16.08,73826.84911294287
Guangdong,2025.12.16.12,85011.56182319122
Guangdong,2025.12.16.16,94528.6480539225
Guangdong,2025.12.16.20,88066.07303587445
Guangxi,2025.01.22.00,24136.064238470666
Guangxi,2025.01.22.04,19935.589681332523
Guangxi,2025.01.22.08,22452.223677599686
Guangxi,2025.01.22.12,26949.526862447274
Guangxi,2025.01.22.16,28322.652375474245
Guangxi,2025.01.22.20,28352.4383593696
Guangxi,2025.02.08.00,20733.325169656415
Guangxi,2025.02.08.04,17268.076434585535
Guangxi,2025.02.08.08,19493.937521551463
Guangxi,2025.02.08.12,23798.984328747276
Guangxi,2025.02.08.16,24547.481314062625
Guangxi,2025.02.08.20,24501.77329833316
Guangxi,2025.03.21.00,22612.210075639676
Guangxi,2025.03.21.04,18784.9924432189
Guangxi,2025.03.21.08,21077.193648276032
Guangxi,2025.03.21.12,25617.792346438557
Guangxi,2025.03.21.16,27021.20655889022
Guangxi,2025.03.21.20,26740.987426542073
Guangxi,2025.04.11.00,22561.779866911595
Guangxi,2025.04.11.04,18878.74450113886
Guangxi,2025.04.11.08,21167.88789594481
Guangxi,2025.04.11.12,25648.11354569392
Guangxi,2025.04.11.16,27400.148469941523
Guangxi,2025.04.11.20,26617.225813467794
Guangxi,2025.05.22.00,23932.26608090365
Guangxi,2025.05.22.04,19807.745139899154
Guangxi,2025.05.22.08,22128.45787875896
Guangxi,2025.05.22.12,26640.25442144418
Guangxi,2025.05.22.16,28127.724184789335
Guangxi,2025.05.22.20,28288.86341240794
Guangxi,2025.06.16.00,26219.32243331772
Guangxi,2025.06.16.04,21124.539433759237
Guangxi,2025.06.16.08,23690.7525873585
Guangxi,2025.06.16.12,28596.64248266297
Guangxi,2025.06.16.16,29463.012337027387
Guangxi,2025.06.16.20,29803.797202704864
Guangxi,2025.07.22.00,27149.475266333055
Guangxi,2025.07.22.04,21853.250533259663
Guangxi,2025.07.22.08,24655.964454835692
Guangxi,2025.07.22.12,29938.590725651607
Guangxi,2025.07.22.16,30176.042126674976
Guangxi,2025.07.22.20,30198.19593453728
Guangxi,2025.08.19.00,28650.339348710666
Guangxi,2025.08.19.04,23131.690495413197
Guangxi,2025.08.19.08,25946.23731229071
Guangxi,2025.08.19.12,31266.376006476457
Guangxi,2025.08.19.16,32839.57034728779
Guangxi,2025.08.19.20,32651.75542633506
Guangxi,2025.09.20.00,27256.22966885427
Guangxi,2025.09.20.04,22709.80423564034
Guangxi,2025.09.20.08,25502.250544117953
Guangxi,2025.09.20.12,30609.447867554383
Guangxi,2025.09.20.16,32596.48327913158
Guangxi,2025.09.20.20,32053.138577852063
Guangxi,2025.10.26.00,25370.357473918804
Guangxi,2025.10.26.04,21214.02964348606
Guangxi,2025.10.26.08,23842.151992789757
Guangxi,2025.10.26.12,28850.702685237415
Guangxi,2025.10.26.16,30394.942958085805
Guangxi,2025.10.26.20,30166.424198897057
Guangxi,2025.11.19.00,25669.316563531556
Guangxi,2025.11.19.04,21652.9616603774
Guangxi,2025.11.19.08,24376.214533476734
Guangxi,2025.11.19.12,29373.43971797878
Guangxi,2025.11.19.16,30815.056559568395
Guangxi,2025.11.19.20,30553.578549309612
Guangxi,2025.12.16.00,27759.353178883583
Guangxi,2025.12.16.04,23259.535036846566
Guangxi,2025.12.16.08,26148.8499728685
Guangxi,2025.12.16.12,31802.262519109157
Guangxi,2025.12.16.16,33081.75084934129
Guangxi,2025.12.16.20,32833.15478390085
Guizhou,2025.01.22.00,19512.776038078882
Guizhou,2025.01.22.04,17125.84398640264
Guizhou,2025.01.22.08,22654.15331385248
Guizhou,2025.01.22.12,25983.8931235964
Guizhou,2025.01.22.16,24591.919178938675
Guizhou,2025.01.22.20,26530.61775066484
Guizhou,2025.02.08.00,18097.745112804223
Guizhou,2025.02.08.04,16425.618746797147
Guizhou,2025.02.08.08,21755.827025896833
Guizhou,2025.02.08.12,24732.53720381056
Guizhou,2025.02.08.16,24313.216276142983
Guizhou,2025.02.08.20,25485.558038026084
Guizhou,2025.03.21.00,19225.82446673411
Guizhou,2025.03.21.04,16873.994232532947
Guizhou,2025.03.21.08,22303.72671366241
Guizhou,2025.03.21.12,25532.984170542768
Guizhou,2025.03.21.16,24188.860679776426
Guizhou,2025.03.21.20,26140.462990653115
Guizhou,2025.04.11.00,17819.954383314023
Guizhou,2025.04.11.04,15531.973808634531
Guizhou,2025.04.11.08,20486.079256516052
Guizhou,2025.04.11.12,23523.398873994298
Guizhou,2025.04.11.16,22046.169530289968
Guizhou,2025.04.11.20,23988.101952039073
Guizhou,2025.05.22.00,18145.814644913306
Guizhou,2025.05.22.04,15740.66527984731
Guizhou,2025.05.22.08,20810.160044873493
Guizhou,2025.05.22.12,23871.697867536222
Guizhou,2025.05.22.16,22198.353699766525
Guizhou,2025.05.22.20,24400.288240698374
Guizhou,2025.06.16.00,18820.5131895064
Guizhou,2025.06.16.04,16312.709539615526
Guizhou,2025.06.16.08,21491.029948864103
Guizhou,2025.06.16.12,24670.532448689235
Guizhou,2025.06.16.16,22926.19174565745
Guizhou,2025.06.16.20,25306.29058726812
Guizhou,2025.07.22.00,17289.651884332103
Guizhou,2025.07.22.04,14654.693190060401
Guizhou,2025.07.22.08,19346.12060225829
Guizhou,2025.07.22.12,22272.40948185671
Guizhou,2025.07.22.16,21280.739845444412
Guizhou,2025.07.22.20,21755.33913543749
Guizhou,2025.08.19.00,18007.0332836452
Guizhou,2025.08.19.04,15284.319743422599
Guizhou,2025.08.19.08,20122.759712912884
Guizhou,2025.08.19.12,23206.826672646464
Guizhou,2025.08.19.16,21678.929735079553
Guizhou,2025.08.19.20,22730.72939510497
Guizhou,2025.09.20.00,17765.855133022244
Guizhou,2025.09.20.04,15531.973808634531
Guizhou,2025.09.20.08,20458.07428382334
Guizhou,2025.09.20.12,23425.06915107983
Guizhou,2025.09.20.16,22004.503526286193
Guizhou,2025.09.20.20,23988.101952039073
Guizhou,2025.10.26.00,17251.856973716596
Guizhou,2025.10.26.04,15158.394143591766
Guizhou,2025.10.26.08,19969.384665538757
Guizhou,2025.10.26.12,22903.067355521544
Guizhou,2025.10.26.16,21459.945285818594
Guizhou,2025.10.26.20,23409.3684717773
Guizhou,2025.11.19.00,20008.85190765938
Guizhou,2025.11.19.04,17306.337587125556
Guizhou,2025.11.19.08,22894.06851062809
Guizhou,2025.11.19.12,26336.27159661397
Guizhou,2025.11.19.16,24630.15489701968
Guizhou,2025.11.19.20,26918.937205235277
Guizhou,2025.12.16.00,25165.83542009257
Guizhou,2025.12.16.04,22084.287676368112
Guizhou,2025.12.16.08,29164.73691277835
Guizhou,2025.12.16.12,33573.39870350411
Guizhou,2025.12.16.16,31253.99986343323
Guizhou,2025.12.16.20,34138.66356787783
Hainan,2025.01.22.00,4488.156791547804
Hainan,2025.01.22.04,3728.0409340456745
Hainan,2025.01.22.08,3867.201218174837
Hainan,2025.01.22.12,4260.6254479971785
Hainan,2025.01.22.16,4354.144284005657
Hainan,2025.01.22.20,4579.072689640835
Hainan,2025.02.08.00,4085.1089299963573
Hainan,2025.02.08.04,3473.4366697576716
Hainan,2025.02.08.08,3622.381657600831
Hainan,2025.02.08.12,3854.917632268061
Hainan,2025.02.08.16,4399.398712206285
Hainan,2025.02.08.20,4128.2738060308875
Hainan,2025.03.21.00,4753.621019091099
Hainan,2025.03.21.04,4054.0847851745834
Hainan,2025.03.21.08,4208.521240900431
Hainan,2025.03.21.12,4394.067787431567
Hainan,2025.03.21.16,4758.6572352464145
Hainan,2025.03.21.20,4931.308943187202
Hainan,2025.04.11.00,5481.17055026314
Hainan,2025.04.11.04,4431.874775081331
Hainan,2025.04.11.08,4569.132976938604
Hainan,2025.04.11.12,4954.43914479993
Hainan,2025.04.11.16,4995.979198207991
Hainan,2025.04.11.20,5459.663849954468
Hainan,2025.05.22.00,5583.1650220847305
Hainan,2025.05.22.04,4625.939770827351
Hainan,2025.05.22.08,4698.540370689349
Hainan,2025.05.22.12,5141.503987904833
Hainan,2025.05.22.16,5526.4445562830615
Hainan,2025.05.22.20,5474.320061571922
Hainan,2025.06.16.00,6166.649991309219
Hainan,2025.06.16.04,5073.892597828121
Hainan,2025.06.16.08,5221.18897103
Hainan,2025.06.16.12,5691.9143253271695
Hainan,2025.06.16.16,5910.0394973950515
Hainan,2025.06.16.20,6187.618773950286
Hainan,2025.07.22.00,6002.374909334346
Hainan,2025.07.22.04,5054.830727266273
Hainan,2025.07.22.08,5215.58569023708
Hainan,2025.07.22.12,5787.546359712264
Hainan,2025.07.22.16,5894.0380410933785
Hainan,2025.07.22.20,6164.136295112176
Hainan,2025.08.19.00,5521.165917814074
Hainan,2025.08.19.04,4625.939770827351
Hainan,2025.08.19.08,4786.827368887167
Hainan,2025.08.19.12,5288.907908906311
Hainan,2025.08.19.16,5274.842838347249
Hainan,2025.08.19.20,5635.781914792619
Hainan,2025.09.20.00,5662.180930905404
Hainan,2025.09.20.04,4431.874775081331
Hainan,2025.09.20.08,4570.976956804848
Hainan,2025.09.20.12,4955.720854409222
Hainan,2025.09.20.16,5227.315904658856
Hainan,2025.09.20.20,5298.201996733771
Hainan,2025.10.26.00,5178.64269694206
Hainan,2025.10.26.04,4340.012466534742
Hainan,2025.10.26.08,4451.287211462535
Hainan,2025.10.26.12,4758.511950662553
Hainan,2025.10.26.16,4898.098464889974
Hainan,2025.10.26.20,5569.36590173641
Hainan,2025.11.19.00,4817.792531750854
Hainan,2025.11.19.04,4039.788457666706
Hainan,2025.11.19.08,4156.555551304932
Hainan,2025.11.19.12,4527.3042528053675
Hainan,2025.11.19.16,4667.841967108196
Hainan,2025.11.19.20,4913.697176961152
Hainan,2025.12.16.00,4890.05068736081
Hainan,2025.12.16.04,4054.0847851745834
Hainan,2025.12.16.08,4172.916933149638
Hainan,2025.12.16.12,4576.202660539627
Hainan,2025.12.16.16,4553.772542074006
Hainan,2025.12.16.20,4931.308943187202
Yunnan,2025.01.22.00,21959.127352060405
Yunnan,2025.01.22.04,20411.370882747626
Yunnan,2025.01.22.08,24460.605489791342
Yunnan,2025.01.22.12,27614.696094769384
Yunnan,2025.01.22.16,27723.876125632316
Yunnan,2025.01.22.20,27110.45994639166
Yunnan,2025.02.08.00,15139.660712448152
Yunnan,2025.02.08.04,14186.612570027351
Yunnan,2025.02.08.08,16980.475343007078
Yunnan,2025.02.08.12,18910.347150039393
Yunnan,2025.02.08.16,19614.106073815947
Yunnan,2025.02.08.20,19014.606366167263
Yunnan,2025.03.21.00,20320.09258916584
Yunnan,2025.03.21.04,18405.260143791027
Yunnan,2025.03.21.08,21906.118850970965
Yunnan,2025.03.21.12,24871.845737453015
Yunnan,2025.03.21.16,23806.753312594028
Yunnan,2025.03.21.20,25052.70090549945
Yunnan,2025.04.11.00,20625.856837383308
Yunnan,2025.04.11.04,18827.067661614372
Yunnan,2025.04.11.08,22458.575913673707
Yunnan,2025.04.11.12,25511.962965637915
Yunnan,2025.04.11.16,24299.06580145069
Yunnan,2025.04.11.20,25518.629127817992
Yunnan,2025.05.22.00,20243.049939264623
Yunnan,2025.05.22.04,18477.705082139917
Yunnan,2025.05.22.08,22001.590816549742
Yunnan,2025.05.22.12,24797.974570975926
Yunnan,2025.05.22.16,23817.80437426146
Yunnan,2025.05.22.20,25511.6689913096
Yunnan,2025.06.16.00,21370.500566920382
Yunnan,2025.06.16.04,19874.076741207817
Yunnan,2025.06.16.08,23793.150939992825
Yunnan,2025.06.16.12,27187.97056080402
Yunnan,2025.06.16.16,27242.31794918469
Yunnan,2025.06.16.20,26507.116038259028
Yunnan,2025.07.22.00,23196.502878987543
Yunnan,2025.07.22.04,20502.02110450053
Yunnan,2025.07.22.08,24449.25111270581
Yunnan,2025.07.22.12,27650.552016163256
Yunnan,2025.07.22.16,26631.139492252663
Yunnan,2025.07.22.20,27110.45994639166
Yunnan,2025.08.19.00,23732.38897237744
Yunnan,2025.08.19.04,21419.35490892334
Yunnan,2025.08.19.08,25524.525571495884
Yunnan,2025.08.19.12,28972.822318621864
Yunnan,2025.08.19.16,27551.10696081975
Yunnan,2025.08.19.20,28944.749141802222
Yunnan,2025.09.20.00,25080.964069039474
Yunnan,2025.09.20.04,22479.022972440656
Yunnan,2025.09.20.08,26903.90354844742
Yunnan,2025.09.20.12,30431.25234382905
Yunnan,2025.09.20.16,29091.076926050482
Yunnan,2025.09.20.20,30613.801086985517
Yunnan,2025.10.26.00,23975.81109957635
Yunnan,2025.10.26.04,21943.54514910064
Yunnan,2025.10.26.08,26134.851630968642
Yunnan,2025.10.26.12,29657.829835722816
Yunnan,2025.10.26.16,28607.382071828975
Yunnan,2025.10.26.20,29655.049763638126
Yunnan,2025.11.19.00,24626.65047386357
Yunnan,2025.11.19.04,22537.626478248472
Yunnan,2025.11.19.08,26918.18161653612
Yunnan,2025.11.19.12,30648.9086920867
Yunnan,2025.11.19.16,29108.28436419198
Yunnan,2025.11.19.20,30930.176976942723
Yunnan,2025.12.16.00,24693.648815671913
Yunnan,2025.12.16.04,22540.178559402113
Yunnan,2025.12.16.08,26984.656815391027
Yunnan,2025.12.16.12,30617.30377225481
Yunnan,2025.12.16.16,29276.953892428177
Yunnan,2025.12.16.20,30542.92434292218
Tibet,2025.01.22.00,1287.1696036742196
Tibet,2025.01.22.04,1.7565600000000003
Tibet,2025.01.22.08,801.561738023836
Tibet,2025.01.22.12,1056.276099728635
Tibet,2025.01.22.16,1347.3761332940426
Tibet,2025.01.22.20,901.5328751324437
Tibet,2025.02.08.00,539.0175450655333
Tibet,2025.02.08.04,1.7565600000000927
Tibet,2025.02.08.08,554.5579739815998
Tibet,2025.02.08.12,661.8612280824125
Tibet,2025.02.08.16,1347.3761332950767
Tibet,2025.02.08.20,623.5950541011945
Tibet,2025.03.21.00,584.2254338127932
Tibet,2025.03.21.04,0.0
Tibet,2025.03.21.08,770.6618723279284
Tibet,2025.03.21.12,691.6351178932205
Tibet,2025.03.21.16,648.246715106074
Tibet,2025.03.21.20,1347.3761332940426
Tibet,2025.04.11.00,0.0
Tibet,2025.04.11.04,1347.3761332940426
Tibet,2025.04.11.08,0.0
Tibet,2025.04.11.12,707.1660276161431
Tibet,2025.04.11.16,1347.3761332940426
Tibet,2025.04.11.20,1272.316076327421
Tibet,2025.05.22.00,609.5368868222969
Tibet,2025.05.22.04,497.2176868357561
Tibet,2025.05.22.08,937.4335385444615
Tibet,2025.05.22.12,682.2128091111015
Tibet,2025.05.22.16,22.44637860000001
Tibet,2025.05.22.20,1347.3761332940426
Tibet,2025.06.16.00,0.0
Tibet,2025.06.16.04,511.8754801984267
Tibet,2025.06.16.08,618.8358374029564
Tibet,2025.06.16.12,1347.3761332940426
Tibet,2025.06.16.16,1070.4688693734383
Tibet,2025.06.16.20,714.220346546968
Tibet,2025.07.22.00,1347.3761332940426
Tibet,2025.07.22.04,0.0
Tibet,2025.07.22.08,531.5239711403718
Tibet,2025.07.22.12,1347.3761332940426
Tibet,2025.07.22.16,0.0
Tibet,2025.07.22.20,1344.2115949371669
Tibet,2025.08.19.00,23.977044000000006
Tibet,2025.08.19.04,1347.3761332940426
Tibet,2025.08.19.08,0.04391400000000001
Tibet,2025.08.19.12,1347.3761332940426
Tibet,2025.08.19.16,1347.3761332940428
Tibet,2025.08.19.20,520.9771491324133
Tibet,2025.09.20.00,1347.3761332940426
Tibet,2025.09.20.04,0.0
Tibet,2025.09.20.08,621.3016862554732
Tibet,2025.09.20.12,724.9662879988845
Tibet,2025.09.20.16,1347.3761332940426
Tibet,2025.09.20.20,377.7217914832819
Tibet,2025.10.26.00,0.0
Tibet,2025.10.26.04,579.7782724554869
Tibet,2025.10.26.08,720.864207539833
Tibet,2025.10.26.12,1347.3761332940426
Tibet,2025.10.26.16,1347.3761332940426
Tibet,2025.10.26.20,804.8694629535751
Tibet,2025.11.19.00,0.0
Tibet,2025.11.19.04,597.1880853388142
Tibet,2025.11.19.08,847.0881682876262
Tibet,2025.11.19.12,1347.3761332940426
Tibet,2025.11.19.16,1347.3761332940426
Tibet,2025.11.19.20,815.1359488961152
Tibet,2025.12.16.00,1347.3761332940421
Tibet,2025.12.16.04,1.7565600000000006
Tibet,2025.12.16.08,1347.3761332940426
Tibet,2025.12.16.12,1347.3761332940426
Tibet,2025.12.16.16,1347.3761332940426
Tibet,2025.12.16.20,1347.3761332940426
