ELECRRIC_VEHICLE_TIMEPOINTS_1,ELECRRIC_VEHICLE_TIMEPOINTS_2,StateOfChargeOfEV
Gansu-Ev,2025.10.26.04,1146.2848374
Gansu-Ev,2025.10.26.08,805.812
Gansu-Ev,2025.10.26.12,805.812
Gansu-Ev,2025.10.26.16,1680.247284
Gansu-Ev,2025.10.26.20,805.812
Gansu-Ev,2025.11.19.00,805.812
Gansu-Ev,2025.11.19.04,855.772344
Gansu-Ev,2025.11.19.08,855.772344
Gansu-Ev,2025.11.19.12,838.0444799964057
Gansu-Ev,2025.11.19.16,973.6511280035943
Gansu-Ev,2025.11.19.20,805.812
Gansu-Ev,2025.12.16.00,1138.49724
Gansu-Ev,2025.12.16.04,1135.04376
Gansu-Ev,2025.12.16.08,983.09064
Gansu-Ev,2025.12.16.12,805.812
Gansu-Ev,2025.12.16.16,1182.2413199999999
Gansu-Ev,2025.12.16.20,1144.943736
Ningxia-Ev,2025.01.22.00,529.7301140000001
Ningxia-Ev,2025.01.22.04,529.146242
Ningxia-Ev,2025.01.22.08,400.69432400000005
Ningxia-Ev,2025.01.22.12,427.88086400000003
Ningxia-Ev,2025.01.22.16,395.76790400000004
Ningxia-Ev,2025.01.22.20,340.59200000000004
Ningxia-Ev,2025.02.08.00,485.58688000000006
Ningxia-Ev,2025.02.08.04,482.95945600000005
Ningxia-Ev,2025.02.08.08,370.56409600000006
Ningxia-Ev,2025.02.08.12,340.59200000000004
Ningxia-Ev,2025.02.08.16,493.46915200000007
Ningxia-Ev,2025.02.08.20,485.58688000000006
Ningxia-Ev,2025.03.21.00,375.33238400000005
Ningxia-Ev,2025.03.21.04,372.70496
Ningxia-Ev,2025.03.21.08,340.59200000000004
Ningxia-Ev,2025.03.21.12,372.704960001
Ningxia-Ev,2025.03.21.16,340.59200000000004
Ningxia-Ev,2025.03.21.20,375.33238400000005
Ningxia-Ev,2025.04.11.00,364.4164104000001
Ningxia-Ev,2025.04.11.04,388.16053840000006
Ningxia-Ev,2025.04.11.08,340.59200000000004
Ningxia-Ev,2025.04.11.12,340.59200000000004
Ningxia-Ev,2025.04.11.16,431.36706640000006
Ningxia-Ev,2025.04.11.20,368.30889040000005
Ningxia-Ev,2025.05.22.00,437.4977224000001
Ningxia-Ev,2025.05.22.04,436.3299784000001
Ningxia-Ev,2025.05.22.08,340.59200000000004
Ningxia-Ev,2025.05.22.12,340.59200000000004
Ningxia-Ev,2025.05.22.16,340.59200000000004
Ningxia-Ev,2025.05.22.20,437.8869704000001
Ningxia-Ev,2025.06.16.00,410.46201600000006
Ningxia-Ev,2025.06.16.04,410.17008000000004
Ningxia-Ev,2025.06.16.08,378.05712000000005
Ningxia-Ev,2025.06.16.12,340.59200000000004
Ningxia-Ev,2025.06.16.16,442.3803520000001
Ningxia-Ev,2025.06.16.20,410.85126400000007
Ningxia-Ev,2025.07.22.00,529.0025400000001
Ningxia-Ev,2025.07.22.04,528.9994200000001
Ningxia-Ev,2025.07.22.08,400.547502
Ningxia-Ev,2025.07.22.12,340.59200000000004
Ningxia-Ev,2025.07.22.16,592.160868
Ningxia-Ev,2025.07.22.20,529.0451280000001
Ningxia-Ev,2025.08.19.00,341.75974400000007
Ningxia-Ev,2025.08.19.04,340.59200000000004
Ningxia-Ev,2025.08.19.08,340.59200000000004
Ningxia-Ev,2025.08.19.12,340.59200000000004
Ningxia-Ev,2025.08.19.16,424.5325080040001
Ningxia-Ev,2025.08.19.20,345.65222400000005
Ningxia-Ev,2025.09.20.00,461.3391624000001
Ningxia-Ev,2025.09.20.04,484.4994184000001
Ningxia-Ev,2025.09.20.08,340.59200000000004
Ningxia-Ev,2025.09.20.12,340.59200000000004
Ningxia-Ev,2025.09.20.16,340.59200000000004
Ningxia-Ev,2025.09.20.20,463.28540240000007
Ningxia-Ev,2025.10.26.00,493.7610880000001
Ningxia-Ev,2025.10.26.04,492.59334400000006
Ningxia-Ev,2025.10.26.08,348.08502400000003
Ningxia-Ev,2025.10.26.12,340.59200000000004
Ningxia-Ev,2025.10.26.16,535.118688
Ningxia-Ev,2025.10.26.20,495.7073280000001
Ningxia-Ev,2025.11.19.00,437.80668800000007
Ningxia-Ev,2025.11.19.04,436.93088000000006
Ningxia-Ev,2025.11.19.08,340.59200000000004
Ningxia-Ev,2025.11.19.12,340.59200000000004
Ningxia-Ev,2025.11.19.16,469.7250240000001
Ningxia-Ev,2025.11.19.20,438.1959360000001
Ningxia-Ev,2025.12.16.00,476.34224
Ningxia-Ev,2025.12.16.04,475.466432
Ningxia-Ev,2025.12.16.08,363.071072
Ningxia-Ev,2025.12.16.12,340.59200000000004
Ningxia-Ev,2025.12.16.16,479.066976
Ningxia-Ev,2025.12.16.20,479.066976
Qinghai-Ev,2025.01.22.00,200.379312
Qinghai-Ev,2025.01.22.04,199.859184
Qinghai-Ev,2025.01.22.08,178.403904
Qinghai-Ev,2025.01.22.12,151.704
Qinghai-Ev,2025.01.22.16,228.466224
Qinghai-Ev,2025.01.22.20,200.379312
Qinghai-Ev,2025.02.08.00,175.565424
Qinghai-Ev,2025.02.08.04,168.39144000000002
Qinghai-Ev,2025.02.08.08,168.39144000000002
Qinghai-Ev,2025.02.08.12,151.704
Qinghai-Ev,2025.02.08.16,277.482288
Qinghai-Ev,2025.02.08.20,270.46056
Qinghai-Ev,2025.03.21.00,177.00931079999978
Qinghai-Ev,2025.03.21.04,187.1951507999998
Qinghai-Ev,2025.03.21.08,151.704
Qinghai-Ev,2025.03.21.12,170.48820600000002
Qinghai-Ev,2025.03.21.16,198.0744947999998
Qinghai-Ev,2025.03.21.20,177.00931079999978
Qinghai-Ev,2025.04.11.00,177.016896
Qinghai-Ev,2025.04.11.04,176.496768
Qinghai-Ev,2025.04.11.08,155.04148800000002
Qinghai-Ev,2025.04.11.12,151.704
Qinghai-Ev,2025.04.11.16,205.45056000000002
Qinghai-Ev,2025.04.11.20,177.363648
Qinghai-Ev,2025.05.22.00,181.02623999999997
Qinghai-Ev,2025.05.22.04,173.33212799999998
Qinghai-Ev,2025.05.22.08,151.704
Qinghai-Ev,2025.05.22.12,190.51313400360004
Qinghai-Ev,2025.05.22.16,404.523456
Qinghai-Ev,2025.05.22.20,276.961632
Qinghai-Ev,2025.06.16.00,733.770576
Qinghai-Ev,2025.06.16.04,733.640544
Qinghai-Ev,2025.06.16.08,662.3905932
Qinghai-Ev,2025.06.16.12,677.8373112
Qinghai-Ev,2025.06.16.16,758.52
Qinghai-Ev,2025.06.16.20,733.943952
Qinghai-Ev,2025.07.22.00,187.615056
Qinghai-Ev,2025.07.22.04,180.31104000000002
Qinghai-Ev,2025.07.22.08,151.704
Qinghai-Ev,2025.07.22.12,163.81323
Qinghai-Ev,2025.07.22.16,385.875378
Qinghai-Ev,2025.07.22.20,244.27009800000005
Qinghai-Ev,2025.08.19.00,231.43584
Qinghai-Ev,2025.08.19.04,223.22160000000002
Qinghai-Ev,2025.08.19.08,151.704
Qinghai-Ev,2025.08.19.12,187.175646
Qinghai-Ev,2025.08.19.16,418.77347399999996
Qinghai-Ev,2025.08.19.20,284.189922
Qinghai-Ev,2025.09.20.00,173.43088200000003
Qinghai-Ev,2025.09.20.04,166.12686600000004
Qinghai-Ev,2025.09.20.08,151.704
Qinghai-Ev,2025.09.20.12,163.81323
Qinghai-Ev,2025.09.20.16,414.48241800000005
Qinghai-Ev,2025.09.20.20,269.3662740000001
Qinghai-Ev,2025.10.26.00,159.138048
Qinghai-Ev,2025.10.26.04,151.704
Qinghai-Ev,2025.10.26.08,151.704
Qinghai-Ev,2025.10.26.12,177.163182
Qinghai-Ev,2025.10.26.16,399.84283199999993
Qinghai-Ev,2025.10.26.20,254.72668800000002
Qinghai-Ev,2025.11.19.00,169.128288
Qinghai-Ev,2025.11.19.04,168.868224
Qinghai-Ev,2025.11.19.08,161.716464
Qinghai-Ev,2025.11.19.12,151.704
Qinghai-Ev,2025.11.19.16,183.86524799999998
Qinghai-Ev,2025.11.19.20,169.821792
Qinghai-Ev,2025.12.16.00,236.333184004
Qinghai-Ev,2025.12.16.04,228.639072004
Qinghai-Ev,2025.12.16.08,178.403904
Qinghai-Ev,2025.12.16.12,151.704
Qinghai-Ev,2025.12.16.16,345.445152004
Qinghai-Ev,2025.12.16.20,331.40169600400003
Shaanxi-Ev,2025.01.22.00,6288.1551
Shaanxi-Ev,2025.01.22.04,6259.500216
Shaanxi-Ev,2025.01.22.08,4858.594776
Shaanxi-Ev,2025.01.22.12,4531.716840000001
Shaanxi-Ev,2025.01.22.16,3714.5220000000004
Shaanxi-Ev,2025.01.22.20,6317.871276
Shaanxi-Ev,2025.02.08.00,4751.404284
Shaanxi-Ev,2025.02.08.04,4741.852656
Shaanxi-Ev,2025.02.08.08,4041.3999360000003
Shaanxi-Ev,2025.02.08.12,3714.5220000000004
Shaanxi-Ev,2025.02.08.16,5292.663204
Shaanxi-Ev,2025.02.08.20,4776.875292000001
Shaanxi-Ev,2025.03.21.00,5752.20264
Shaanxi-Ev,2025.03.21.04,5745.834888
Shaanxi-Ev,2025.03.21.08,4870.268988
Shaanxi-Ev,2025.03.21.12,4298.2326
Shaanxi-Ev,2025.03.21.16,3714.5220000000004
Shaanxi-Ev,2025.03.21.20,5777.673648000001
Shaanxi-Ev,2025.04.11.00,4243.045416000001
Shaanxi-Ev,2025.04.11.04,4239.86154
Shaanxi-Ev,2025.04.11.08,3714.5220000000004
Shaanxi-Ev,2025.04.11.12,3714.5220000000004
Shaanxi-Ev,2025.04.11.16,4358.726244
Shaanxi-Ev,2025.04.11.20,4272.761592000001
Shaanxi-Ev,2025.05.22.00,4255.5951939000015
Shaanxi-Ev,2025.05.22.04,4233.308061900001
Shaanxi-Ev,2025.05.22.08,3714.5220000000004
Shaanxi-Ev,2025.05.22.12,3847.5814845000004
Shaanxi-Ev,2025.05.22.16,4702.399125900001
Shaanxi-Ev,2025.05.22.20,4272.575865900001
Shaanxi-Ev,2025.06.16.00,4394.6244459
Shaanxi-Ev,2025.06.16.04,4385.0728179
Shaanxi-Ev,2025.06.16.08,4041.3999360000003
Shaanxi-Ev,2025.06.16.12,3714.5220000000004
Shaanxi-Ev,2025.06.16.16,4918.9026939
Shaanxi-Ev,2025.06.16.20,4403.1147819
Shaanxi-Ev,2025.07.22.00,5078.296728
Shaanxi-Ev,2025.07.22.04,5068.741980000001
Shaanxi-Ev,2025.07.22.08,4368.289182
Shaanxi-Ev,2025.07.22.12,3714.5220000000004
Shaanxi-Ev,2025.07.22.16,5692.884948
Shaanxi-Ev,2025.07.22.20,5091.07482
Shaanxi-Ev,2025.08.19.00,4632.3538539
Shaanxi-Ev,2025.08.19.04,4875.3897219
Shaanxi-Ev,2025.08.19.08,4531.71684
Shaanxi-Ev,2025.08.19.12,3714.5220000000004
Shaanxi-Ev,2025.08.19.16,4890.2478099
Shaanxi-Ev,2025.08.19.20,4632.3538539
Shaanxi-Ev,2025.09.20.00,4269.577716000001
Shaanxi-Ev,2025.09.20.04,4531.716840000001
Shaanxi-Ev,2025.09.20.08,4531.716840000001
Shaanxi-Ev,2025.09.20.12,3714.5220000000004
Shaanxi-Ev,2025.09.20.16,4741.852656000001
Shaanxi-Ev,2025.09.20.20,4312.029396000001
Shaanxi-Ev,2025.10.26.00,4878.759324000001
Shaanxi-Ev,2025.10.26.04,5115.42744
Shaanxi-Ev,2025.10.26.08,3714.5220000000004
Shaanxi-Ev,2025.10.26.12,3714.5220000000004
Shaanxi-Ev,2025.10.26.16,3714.5220000000004
Shaanxi-Ev,2025.10.26.20,4916.965836
Shaanxi-Ev,2025.11.19.00,4905.169038305234
Shaanxi-Ev,2025.11.19.04,5108.873961900001
Shaanxi-Ev,2025.11.19.08,3714.5220000000004
Shaanxi-Ev,2025.11.19.12,3714.5220000000004
Shaanxi-Ev,2025.11.19.16,3886.451304
Shaanxi-Ev,2025.11.19.20,3714.5220000000004
Shaanxi-Ev,2025.12.16.00,4152.6498699
Shaanxi-Ev,2025.12.16.04,4408.4212419000005
Shaanxi-Ev,2025.12.16.08,3714.5220000000004
Shaanxi-Ev,2025.12.16.12,4092.7399365
Shaanxi-Ev,2025.12.16.16,3742.5135765
Shaanxi-Ev,2025.12.16.20,3714.5220000000004
Xinjiang-Ev,2025.01.22.00,773.4553601
Xinjiang-Ev,2025.01.22.04,767.9093201000001
Xinjiang-Ev,2025.01.22.08,647.038
Xinjiang-Ev,2025.01.22.12,727.1551694999999
Xinjiang-Ev,2025.01.22.16,691.960924
Xinjiang-Ev,2025.01.22.20,647.038
Xinjiang-Ev,2025.02.08.00,875.8722321
Xinjiang-Ev,2025.02.08.04,920.4254201000001
Xinjiang-Ev,2025.02.08.08,647.038
Xinjiang-Ev,2025.02.08.12,647.038
Xinjiang-Ev,2025.02.08.16,647.038
Xinjiang-Ev,2025.02.08.20,647.038
Xinjiang-Ev,2025.03.21.00,765.7232559999999
Xinjiang-Ev,2025.03.21.04,809.7218399999999
Xinjiang-Ev,2025.03.21.08,718.21218
Xinjiang-Ev,2025.03.21.12,647.038
Xinjiang-Ev,2025.03.21.16,870.5434119999999
Xinjiang-Ev,2025.03.21.20,765.7232559999999
Xinjiang-Ev,2025.04.11.00,829.1006281
Xinjiang-Ev,2025.04.11.04,873.6538161000001
Xinjiang-Ev,2025.04.11.08,661.272836
Xinjiang-Ev,2025.04.11.12,647.038
Xinjiang-Ev,2025.04.11.16,647.038
Xinjiang-Ev,2025.04.11.20,647.038
Xinjiang-Ev,2025.05.22.00,1012.337168
Xinjiang-Ev,2025.05.22.04,1009.009544
Xinjiang-Ev,2025.05.22.08,703.977344
Xinjiang-Ev,2025.05.22.12,647.038
Xinjiang-Ev,2025.05.22.16,1075.192288
Xinjiang-Ev,2025.05.22.20,1015.295056
Xinjiang-Ev,2025.06.16.00,875.8722321
Xinjiang-Ev,2025.06.16.04,920.4254201000001
Xinjiang-Ev,2025.06.16.08,647.038
Xinjiang-Ev,2025.06.16.12,647.038
Xinjiang-Ev,2025.06.16.16,736.8838480000001
Xinjiang-Ev,2025.06.16.20,647.038
Xinjiang-Ev,2025.07.22.00,882.932766
Xinjiang-Ev,2025.07.22.04,882.929646
Xinjiang-Ev,2025.07.22.08,760.916688
Xinjiang-Ev,2025.07.22.12,647.038
Xinjiang-Ev,2025.07.22.16,1037.21283
Xinjiang-Ev,2025.07.22.20,887.412186
Xinjiang-Ev,2025.08.19.00,953.364276
Xinjiang-Ev,2025.08.19.04,950.036652
Xinjiang-Ev,2025.08.19.08,675.507672
Xinjiang-Ev,2025.08.19.12,647.038
Xinjiang-Ev,2025.08.19.16,1059.663376
Xinjiang-Ev,2025.08.19.20,954.84322
Xinjiang-Ev,2025.09.20.00,843.1505961
Xinjiang-Ev,2025.09.20.04,883.8215561000001
Xinjiang-Ev,2025.09.20.08,732.4470160000001
Xinjiang-Ev,2025.09.20.12,647.038
Xinjiang-Ev,2025.09.20.16,691.960924
Xinjiang-Ev,2025.09.20.20,647.038
Xinjiang-Ev,2025.10.26.00,1121.3381788815825
Xinjiang-Ev,2025.10.26.04,1165.3367628815824
Xinjiang-Ev,2025.10.26.08,860.3045628815825
Xinjiang-Ev,2025.10.26.12,860.3045628815825
Xinjiang-Ev,2025.10.26.16,677.2852428815825
Xinjiang-Ev,2025.10.26.20,647.038
Xinjiang-Ev,2025.11.19.00,783.8079681
Xinjiang-Ev,2025.11.19.04,828.9157601
Xinjiang-Ev,2025.11.19.08,647.038
Xinjiang-Ev,2025.11.19.12,784.0945135000001
Xinjiang-Ev,2025.11.19.16,766.8324640000001
Xinjiang-Ev,2025.11.19.20,647.038
Xinjiang-Ev,2025.12.16.00,647.038
Xinjiang-Ev,2025.12.16.04,676.3996601000001
Xinjiang-Ev,2025.12.16.08,647.038
Xinjiang-Ev,2025.12.16.12,647.038
Xinjiang-Ev,2025.12.16.16,647.038
Xinjiang-Ev,2025.12.16.20,651.474832
Guangdong-Ev,2025.01.22.00,28876.685720000005
Guangdong-Ev,2025.01.22.04,30611.045200000004
Guangdong-Ev,2025.01.22.08,27973.540000000005
Guangdong-Ev,2025.01.22.12,33283.51732500001
Guangdong-Ev,2025.01.22.16,28008.50692500001
Guangdong-Ev,2025.01.22.20,28008.50692500001
Guangdong-Ev,2025.02.08.00,37866.78204300001
Guangdong-Ev,2025.02.08.04,39792.960083000005
Guangdong-Ev,2025.02.08.08,27973.540000000005
Guangdong-Ev,2025.02.08.12,33898.935205
Guangdong-Ev,2025.02.08.16,39021.34983342781
Guangdong-Ev,2025.02.08.20,37994.661083000006
Guangdong-Ev,2025.03.21.00,30635.17217210308
Guangdong-Ev,2025.03.21.04,32334.415075000004
Guangdong-Ev,2025.03.21.08,29696.909875000005
Guangdong-Ev,2025.03.21.12,35006.887200000005
Guangdong-Ev,2025.03.21.16,27973.540000000005
Guangdong-Ev,2025.03.21.20,30954.86977210308
Guangdong-Ev,2025.04.11.00,27973.540000000005
Guangdong-Ev,2025.04.11.04,27973.540000000005
Guangdong-Ev,2025.04.11.08,28022.893317000005
Guangdong-Ev,2025.04.11.12,34563.706402
Guangdong-Ev,2025.04.11.16,29915.702920000003
Guangdong-Ev,2025.04.11.20,27973.540000000005
Guangdong-Ev,2025.05.22.00,33391.01876300001
Guangdong-Ev,2025.05.22.04,33199.19708300001
Guangdong-Ev,2025.05.22.08,27973.540000000005
Guangdong-Ev,2025.05.22.12,30206.427925000004
Guangdong-Ev,2025.05.22.16,35589.03991500001
Guangdong-Ev,2025.05.22.20,33646.81943100001
Guangdong-Ev,2025.06.16.00,36667.916043000005
Guangdong-Ev,2025.06.16.04,38474.207483000006
Guangdong-Ev,2025.06.16.08,27973.540000000005
Guangdong-Ev,2025.06.16.12,31437.263685000005
Guangdong-Ev,2025.06.16.16,28799.681265000007
Guangdong-Ev,2025.06.16.20,34760.406734142234
Guangdong-Ev,2025.07.22.00,36257.381658000006
Guangdong-Ev,2025.07.22.04,38087.650418000005
Guangdong-Ev,2025.07.22.08,30224.488135000003
Guangdong-Ev,2025.07.22.12,36765.30122
Guangdong-Ev,2025.07.22.16,27973.540000000005
Guangdong-Ev,2025.07.22.20,32896.44482850166
Guangdong-Ev,2025.08.19.00,32868.509878000004
Guangdong-Ev,2025.08.19.04,34746.73327800001
Guangdong-Ev,2025.08.19.08,29521.076195000005
Guangdong-Ev,2025.08.19.12,32369.382000000005
Guangdong-Ev,2025.08.19.16,27973.540000000005
Guangdong-Ev,2025.08.19.20,27973.540000000005
Guangdong-Ev,2025.09.20.00,27973.540000000005
Guangdong-Ev,2025.09.20.04,29242.939283000003
Guangdong-Ev,2025.09.20.08,27973.540000000005
Guangdong-Ev,2025.09.20.12,33283.51732500001
Guangdong-Ev,2025.09.20.16,28887.675325000007
Guangdong-Ev,2025.09.20.20,28133.388800000004
Guangdong-Ev,2025.10.26.00,35181.322203
Guangdong-Ev,2025.10.26.04,37155.454883000006
Guangdong-Ev,2025.10.26.08,27973.540000000005
Guangdong-Ev,2025.10.26.12,30821.845805000004
Guangdong-Ev,2025.10.26.16,27973.540000000005
Guangdong-Ev,2025.10.26.20,35469.050043
Guangdong-Ev,2025.11.19.00,38034.623283
Guangdong-Ev,2025.11.19.04,39792.960083000005
Guangdong-Ev,2025.11.19.08,27973.540000000005
Guangdong-Ev,2025.11.19.12,28975.592165000005
Guangdong-Ev,2025.11.19.16,30575.000479993887
Guangdong-Ev,2025.11.19.20,34985.844619940995
Guangdong-Ev,2025.12.16.00,30240.395795000008
Guangdong-Ev,2025.12.16.04,32142.59651500001
Guangdong-Ev,2025.12.16.08,28186.33871500001
Guangdong-Ev,2025.12.16.12,34727.15180000001
Guangdong-Ev,2025.12.16.16,31210.478200000005
Guangdong-Ev,2025.12.16.20,27973.540000000005
Guangxi-Ev,2025.01.22.00,9240.42537776042
Guangxi-Ev,2025.01.22.04,9645.23475376042
Guangxi-Ev,2025.01.22.08,7928.58999366042
Guangxi-Ev,2025.01.22.12,6853.75130566042
Guangxi-Ev,2025.01.22.16,6107.0380000000005
Guangxi-Ev,2025.01.22.20,6107.0380000000005
Guangxi-Ev,2025.02.08.00,7855.395736
Guangxi-Ev,2025.02.08.04,7834.45732
Guangxi-Ev,2025.02.08.08,6107.0380000000005
Guangxi-Ev,2025.02.08.12,7400.6395135
Guangxi-Ev,2025.02.08.16,6824.8330735
Guangxi-Ev,2025.02.08.20,6259.4958415
Guangxi-Ev,2025.03.21.00,8575.720868100001
Guangxi-Ev,2025.03.21.04,8975.295640100001
Guangxi-Ev,2025.03.21.08,6107.0380000000005
Guangxi-Ev,2025.03.21.12,6107.0380000000005
Guangxi-Ev,2025.03.21.16,6313.638949139576
Guangxi-Ev,2025.03.21.20,6107.0380000000005
Guangxi-Ev,2025.04.11.00,7984.2106161
Guangxi-Ev,2025.04.11.04,8399.4892001
Guangxi-Ev,2025.04.11.08,6107.0380000000005
Guangxi-Ev,2025.04.11.12,6107.0380000000005
Guangxi-Ev,2025.04.11.16,6389.706616
Guangxi-Ev,2025.04.11.20,6107.0380000000005
Guangxi-Ev,2025.05.22.00,9033.181636000001
Guangxi-Ev,2025.05.22.04,9427.521804000002
Guangxi-Ev,2025.05.22.08,7700.102484000001
Guangxi-Ev,2025.05.22.12,6490.908960000001
Guangxi-Ev,2025.05.22.16,6107.0380000000005
Guangxi-Ev,2025.05.22.20,6107.0380000000005
Guangxi-Ev,2025.06.16.00,11658.461236444531
Guangxi-Ev,2025.06.16.04,12089.44363244453
Guangxi-Ev,2025.06.16.08,12100.218192344531
Guangxi-Ev,2025.06.16.12,10756.66983234453
Guangxi-Ev,2025.06.16.16,7379.046772000001
Guangxi-Ev,2025.06.16.20,6107.0380000000005
Guangxi-Ev,2025.07.22.00,11927.132457400001
Guangxi-Ev,2025.07.22.04,12347.645645400002
Guangxi-Ev,2025.07.22.08,11782.613765300002
Guangxi-Ev,2025.07.22.12,13344.924950800003
Guangxi-Ev,2025.07.22.16,9519.083150800001
Guangxi-Ev,2025.07.22.20,6107.0380000000005
Guangxi-Ev,2025.08.19.00,11941.091401400003
Guangxi-Ev,2025.08.19.04,12366.839193400003
Guangxi-Ev,2025.08.19.08,10074.387993300003
Guangxi-Ev,2025.08.19.12,9133.904141300003
Guangxi-Ev,2025.08.19.16,7520.38108
Guangxi-Ev,2025.08.19.20,6107.0380000000005
Guangxi-Ev,2025.09.20.00,8706.5859681
Guangxi-Ev,2025.09.20.04,9090.4569281
Guangxi-Ev,2025.09.20.08,6510.102508000001
Guangxi-Ev,2025.09.20.12,6107.0380000000005
Guangxi-Ev,2025.09.20.16,6813.709540000001
Guangxi-Ev,2025.09.20.20,6107.0380000000005
Guangxi-Ev,2025.10.26.00,8267.184584000002
Guangxi-Ev,2025.10.26.04,8698.166980000002
Guangxi-Ev,2025.10.26.08,6107.0380000000005
Guangxi-Ev,2025.10.26.12,6107.0380000000005
Guangxi-Ev,2025.10.26.16,6107.0380000000005
Guangxi-Ev,2025.10.26.20,6107.0380000000005
Guangxi-Ev,2025.11.19.00,7439.8118001
Guangxi-Ev,2025.11.19.04,7823.6827601
Guangxi-Ev,2025.11.19.08,6107.0380000000005
Guangxi-Ev,2025.11.19.12,6298.973480000001
Guangxi-Ev,2025.11.19.16,6107.0380000000005
Guangxi-Ev,2025.11.19.20,6107.0380000000005
Guangxi-Ev,2025.12.16.00,8173.746902600002
Guangxi-Ev,2025.12.16.04,8599.494694600002
Guangxi-Ev,2025.12.16.08,7170.753154500001
Guangxi-Ev,2025.12.16.12,7389.515980000001
Guangxi-Ev,2025.12.16.16,6813.709540000001
Guangxi-Ev,2025.12.16.20,6107.0380000000005
Guizhou-Ev,2025.01.22.00,3329.4910939
Guizhou-Ev,2025.01.22.04,3321.2119099
Guizhou-Ev,2025.01.22.08,2414.762
Guizhou-Ev,2025.01.22.12,2414.762
Guizhou-Ev,2025.01.22.16,3452.2989899
Guizhou-Ev,2025.01.22.20,3340.5300059
Guizhou-Ev,2025.02.08.00,3512.587903
Guizhou-Ev,2025.02.08.04,3398.9575380000006
Guizhou-Ev,2025.02.08.08,3171.2799780000005
Guizhou-Ev,2025.02.08.12,2414.762
Guizhou-Ev,2025.02.08.16,6480.703759000001
Guizhou-Ev,2025.02.08.20,5977.743331000001
Guizhou-Ev,2025.03.21.00,3188.0550339000006
Guizhou-Ev,2025.03.21.04,3169.4268699000004
Guizhou-Ev,2025.03.21.08,2946.00964
Guizhou-Ev,2025.03.21.12,2414.762
Guizhou-Ev,2025.03.21.16,3640.6504259000008
Guizhou-Ev,2025.03.21.20,3193.5744899000006
Guizhou-Ev,2025.04.11.00,3041.220256
Guizhou-Ev,2025.04.11.04,3211.63346
Guizhou-Ev,2025.04.11.08,2414.762
Guizhou-Ev,2025.04.11.12,2414.762
Guizhou-Ev,2025.04.11.16,2805.953444
Guizhou-Ev,2025.04.11.20,2414.762
Guizhou-Ev,2025.05.22.00,3175.0670640000003
Guizhou-Ev,2025.05.22.04,3158.5086960000003
Guizhou-Ev,2025.05.22.08,3158.5086960000003
Guizhou-Ev,2025.05.22.12,2946.00964
Guizhou-Ev,2025.05.22.16,2414.762
Guizhou-Ev,2025.05.22.20,2414.762
Guizhou-Ev,2025.06.16.00,3440.690884
Guizhou-Ev,2025.06.16.04,3598.685312
Guizhou-Ev,2025.06.16.08,2574.136292
Guizhou-Ev,2025.06.16.12,2414.762
Guizhou-Ev,2025.06.16.16,2414.762
Guizhou-Ev,2025.06.16.20,2414.762
Guizhou-Ev,2025.07.22.00,4713.3049546
Guizhou-Ev,2025.07.22.04,4871.2993826
Guizhou-Ev,2025.07.22.08,4192.5270327
Guizhou-Ev,2025.07.22.12,4491.5263132
Guizhou-Ev,2025.07.22.16,6283.249099999999
Guizhou-Ev,2025.07.22.20,2414.762
Guizhou-Ev,2025.08.19.00,4735.3827786
Guizhou-Ev,2025.08.19.04,4905.795982600001
Guizhou-Ev,2025.08.19.08,4910.0563127000005
Guizhou-Ev,2025.08.19.12,5527.804177200001
Guizhou-Ev,2025.08.19.16,6283.2491
Guizhou-Ev,2025.08.19.20,2414.762
Guizhou-Ev,2025.09.20.00,2843.7789659000005
Guizhou-Ev,2025.09.20.04,3010.0525779000004
Guizhou-Ev,2025.09.20.08,2786.6353480000002
Guizhou-Ev,2025.09.20.12,2414.762
Guizhou-Ev,2025.09.20.16,2638.2999680000003
Guizhou-Ev,2025.09.20.20,2414.762
Guizhou-Ev,2025.10.26.00,2528.6007800000007
Guizhou-Ev,2025.10.26.04,2680.3858200000004
Guizhou-Ev,2025.10.26.08,2680.3858200000004
Guizhou-Ev,2025.10.26.12,2414.762
Guizhou-Ev,2025.10.26.16,2694.18446
Guizhou-Ev,2025.10.26.20,2414.762
Guizhou-Ev,2025.11.19.00,3435.0506899
Guizhou-Ev,2025.11.19.04,3435.0506899
Guizhou-Ev,2025.11.19.08,2414.762
Guizhou-Ev,2025.11.19.12,2414.762
Guizhou-Ev,2025.11.19.16,2414.762
Guizhou-Ev,2025.11.19.20,2414.762
Guizhou-Ev,2025.12.16.00,2602.3027659000004
Guizhou-Ev,2025.12.16.04,2752.0180099000004
Guizhou-Ev,2025.12.16.08,2414.762
Guizhou-Ev,2025.12.16.12,2414.762
Guizhou-Ev,2025.12.16.16,2750.068952
Guizhou-Ev,2025.12.16.20,2414.762
Hainan-Ev,2025.01.22.00,3070.894064545112
Hainan-Ev,2025.01.22.04,3092.5559431000006
Hainan-Ev,2025.01.22.08,2605.7780000000002
Hainan-Ev,2025.01.22.12,2605.7780000000002
Hainan-Ev,2025.01.22.16,3562.269344545112
Hainan-Ev,2025.01.22.20,3079.828160545112
Hainan-Ev,2025.02.08.00,3385.750556276503
Hainan-Ev,2025.02.08.04,3343.6696700000007
Hainan-Ev,2025.02.08.08,2605.7780000000002
